,genes
4837,RAB40C
4838,ERRFI1
4839,ZNF2
4840,ACAD9
4841,FAM160B1
4842,ATXN7L2
4843,ZNF711
4844,TGFB1I1
4845,WASF1
4846,LRRTM1
4847,ITGA9
4848,IRAK2
4849,XK
4850,GGACT
4851,MTX2
4852,ZDHHC14
4853,IDE
4854,ZC3H14
4855,HES6
4856,SLC25A25
4857,PKP2
4858,TARS2
4859,SIX4
4860,HIVEP2
4861,GRIP1
4862,TENM3
4863,NAT8L
4864,TSC22D3
4865,CRB1
4866,CSRP1
4867,PREP
4868,GIT2
4869,YME1L1
4870,RPRML
4871,BRPF1
4872,RNF215
4873,CRYBA2
4874,VASH2
4875,CLIP2
4876,MMS19
4877,MED24
4878,CAPN15
4879,TESC
4880,ZSWIM5
4881,FCHO1
4882,OCA2
4883,LAMB2
4884,PRMT5
4885,ADA
4886,NDUFAF1
4887,HDX
4888,PNPLA3
4889,ELP4
4890,INTS5
4891,SLFN5
4892,CDK18
4893,HERC6
4894,PBX4
4895,TMEM200A
4896,RFC2
4897,SSBP4
4898,STX5
4899,BIVM
4900,SLITRK4
4901,LRWD1
4902,VEGFC
4903,SLC17A8
4904,CLN3
4905,BBS5
4906,TOX3
4907,CDKL1
4908,SCGN
4909,ELK3
4910,TAF13
4911,DNAH1
4912,PIK3R2
4913,DPF3
4914,SERPINF1
4915,ST6GALNAC4
4916,STX1A
4917,COASY
4918,NOSIP
4919,COG7
4920,PRR14
4921,GGCT
4922,HPRT1
4923,SERPINB1
4924,EMC9
4925,FBLN7
4926,MEF2C
4927,SLC35D1
4928,RAI14
4929,ANK1
4930,PITPNM3
4931,SCN1A
4932,FGF10
4933,SLC38A8
4934,TBK1
4935,PDE1B
4936,CABLES2
4937,VWCE
4938,UBA1
4939,PDE4A
4940,NKD2
4941,GREM2
4942,KCNJ3
4943,SARM1
4944,LRRTM2
4945,ZNF521
4946,ZFYVE16
4947,SLC38A11
4948,FBRSL1
4949,SHISA2
4950,MICAL3
4951,ATP10B
4952,NEK2
4953,LRFN4
4954,IL34
4955,FHIT
4956,FAM107A
4957,NFAT5
4958,HTATIP2
4959,PLA2G7
4960,GABRA1
4961,SPAG1
4962,CDH12
4963,OSR1
4964,ARMCX1
4965,PRMT7
4966,APEH
4967,ZMAT4
4968,PPP1R1A
4969,VAT1
4970,GNL1
4971,ENO2
4972,SIDT1
4973,ARPC5L
4974,ATP13A3
4975,RCVRN
4976,CDKL5
4977,PUS7L
4978,TMEM160
4979,FAM131A
4980,VPS37D
4981,RTP1
4982,IQCE
4983,USP34
4984,KLRG1
4985,NXNL2
4986,PPIP5K1
4987,RTEL1
4988,TMEM161A
4989,CXCL14
4990,GCHFR
4991,PHACTR1
4992,SDF2
4993,TRAF6
4994,PGAP1
4995,PWP1
4996,MOGAT1
4997,C1QTNF1
4998,FKBP5
4999,SRBD1
5000,TMCC3
5001,COL1A1
5002,DBNDD1
5003,TMEM60
5004,TIMM8A
5005,ZNF567
5006,WWP1
5007,PDXDC1
5008,FUT2
5009,AHRR
5010,SMPX
5011,GRIA4
5012,SYT12
5013,PTPN5
5014,SIK3
5015,PPP2R2D
5016,CELSR3
5017,TACC2
5018,GLRA3
5019,TCERG1L
5020,MIB2
5021,LRRC55
5022,AATF
5023,GLDC
5024,SERP2
5025,BCKDK
5026,NIPSNAP1
5027,SNAPC4
5028,MAP1LC3A
5029,MAMDC4
5030,INPP5E
5031,KIAA1522
5032,PNKD
5033,TUBA8
5034,TPD52L1
5035,PNPLA6
5036,DPYS
5037,UNC5D
5038,NSUN6
5039,FN3KRP
5040,MPP1
5041,SPTBN4
5042,CDR2
5043,F13A1
5044,CHEK2
5045,SNAP25
5046,MLXIPL
5047,STC1
5048,PLB1
5049,KCTD15
5050,NIN
5051,ZCCHC18
5052,GRSF1
5053,PSMD7
5054,MYO5B
5055,LRRC36
5056,PPP6R2
5057,SLC10A7
5058,DNAJB12
5059,DDIT4L
5060,SAMD14
5061,RAPH1
5062,PRRG3
5063,GNPNAT1
5064,MACROD2
5065,KLHDC2
5066,SMYD2
5067,ZNF454
5068,BRCC3
5069,GPATCH4
5070,LRRC49
5071,KCNK10
5072,UBE2Z
5073,SIGIRR
5074,CYP26A1
5075,SH3RF2
5076,RS1
5077,MERTK
5078,TMPRSS5
5079,GID8
5080,IFT88
5081,CYFIP1
5082,USP20
5083,C1GALT1
5084,ATP2A2
5085,GRK4
5086,NLGN1
5087,WNT11
5088,NRG4
5089,EIF4A2
5090,APOO
5091,FZD8
5092,PIP4K2A
5093,HECW1
5094,TMEM52
5095,TMEM127
5096,EPHB2
5097,FOXN2
5098,FBXL4
5099,FAM185A
5100,GID4
5101,TMEM179
5102,STK3
5103,METAP1
5104,WDR61
5105,ATRNL1
5106,PAFAH1B1
5107,LRRC28
5108,TP53I11
5109,OAZ2
5110,NUDT8
5111,KIFC3
5112,EFHD1
5113,CDK5RAP1
5114,NKD1
5115,TP53INP2
5116,ANAPC4
5117,CAPN1
5118,SPATS1
5119,PPM1J
5120,SMYD4
5121,CA12
5122,CIZ1
5123,UBE2QL1
5124,MID1IP1
5125,GNB1L
5126,AHCTF1
5127,AGPAT4
5128,DBN1
5129,DOCK5
5130,SCAMP1
5131,TIMM23
5132,HEMK1
5133,GATA2
5134,SOGA3
5135,ARHGEF10L
5136,RPUSD1
5137,UBXN2B
5138,SMURF2
5139,UBE3D
5140,GNAO1
5141,ZMYND8
5142,COL13A1
5143,LCORL
5144,CDADC1
5145,ATP8B2
5146,LAMB1
5147,ARC
5148,RIC3
5149,HMGCS1
5150,HDAC8
5151,HIP1
5152,NBEAL1
5153,SLTM
5154,SYBU
5155,ARPC2
5156,OPRK1
5157,ATAD2B
5158,MLLT6
5159,FZD4
5160,HTR4
5161,LRRC29
5162,CYP51A1
5163,GRIN2B
5164,USP4
5165,UCP3
5166,FAXC
5167,DDO
5168,PDPK1
5169,TSC2
5170,CTDSP1
5171,DHRS11
5172,MVB12B
5173,THOC5
5174,SOX3
5175,CPNE8
5176,SIRT2
5177,ARNT2
5178,HHAT
5179,VKORC1L1
5180,TMEM14A
5181,CNTD1
5182,NAGLU
5183,COMMD2
5184,RLBP1
5185,SOX12
5186,SEMA4A
5187,RHOU
5188,KCNC3
5189,OGFR
5190,WIF1
5191,PPP2R5A
5192,PHF13
5193,ACVR1B
5194,ELFN2
5195,CDH7
5196,SPPL3
5197,PSMG3
5198,PELI1
5199,MRC1
5200,TPD52L2
5201,CTHRC1
5202,METTL24
5203,NPNT
5204,FAM110A
5205,DOC2A
5206,KAT2B
5207,NNAT
5208,ADAM22
5209,BRPF3
5210,CRTC1
5211,SMPD2
5212,FAM160B2
5213,RASL11A
5214,NRIP3
5215,SNRPB
5216,DVL3
5217,IER5
5218,ZFYVE9
5219,TXNIP
5220,SIPA1L1
5221,EMC2
5222,CDK11A
5223,NTN5
5224,NAT14
5225,PCCA
5226,NEFL
5227,MIEF1
5228,SETD2
5229,DCLK1
5230,MYH7B
5231,ZKSCAN5
5232,VWA5B2
5233,SERINC3
5234,ZDHHC2
5235,USP3
5236,PCDH7
5237,SCAI
5238,CAMK1
5239,MYO1B
5240,RTN3
5241,VCAN
5242,MED31
5243,SNAP47
5244,LAMA5
5245,TAF1B
5246,APPL1
5247,MRC2
5248,IL1RAP
5249,MROH8
5250,POLB
5251,PCDHB5
5252,RPH3AL
5253,ZBTB18
5254,ETV5
5255,PCK2
5256,RGS7BP
5257,GABRA6
5258,RAB3A
5259,RNFT1
5260,EIF2B2
5261,SLC9A7
5262,CCDC62
5263,DUSP19
5264,AFAP1
5265,ARHGEF25
5266,ACE
5267,CHST2
5268,GNB1
5269,SRM
5270,DACT2
5271,ATP9A
5272,KCTD6
5273,VWC2L
5274,ACTN1
5275,SYCE1
5276,PON2
5277,QRICH1
5278,UBE3A
5279,DAB1
5280,SNTG1
5281,ARHGEF11
5282,SAC3D1
5283,BCL2L12
5284,CAMK2N2
5285,FAM111A
5286,BLVRA
5287,DUSP7
5288,NRXN1
5289,SLC25A3
5290,NOTCH1
5291,KLHL35
5292,MAVS
5293,TRPS1
5294,THBS4
5295,NQO1
5296,BCL9L
5297,CATSPERG
5298,JMJD1C
5299,ELOVL5
5300,NPL
5301,MGAT4C
5302,ATG4D
5303,NDST4
5304,FBXW7
5305,RIPK2
5306,CLK4
5307,IFI30
5308,NIPAL2
5309,VCAM1
5310,PAQR7
5311,TTLL11
5312,DUSP4
5313,HAX1
5314,FBXO16
5315,TOMM40L
5316,IRF7
5317,MRPS11
5318,SLC22A15
5319,MYO5C
5320,MCHR1
5321,DQX1
5322,SUB1
5323,DIS3
5324,VEZT
5325,SRL
5326,PKD1
5327,NOL9
5328,RABEPK
5329,GUCA1A
5330,IL7R
5331,GPC5
5332,SLC25A13
5333,BAG5
5334,ABRACL
5335,C2CD3
5336,PMPCB
5337,SLC8A2
5338,TTC19
5339,PIGS
5340,GOT1
5341,DNAJC4
5342,PCDH8
5343,TMED7
5344,INTS10
5345,PVALB
5346,RSPO3
5347,IPCEF1
5348,FADS3
5349,SERTAD4
5350,VASN
5351,RNF2
5352,MAN1A1
5353,SF3A3
5354,CBLL1
5355,NDST2
5356,NOX4
5357,ZFHX4
5358,CNKSR2
5359,TYMS
5360,RASL10A
5361,SGMS1
5362,PCSK1
5363,BAIAP2
5364,SLC25A23
5365,ADARB1
5366,CDKL2
5367,PRPF19
5368,BIRC3
5369,GRB10
5370,LIMS2
5371,FAP
5372,DBP
5373,PRR16
5374,NRN1
5375,RAB11FIP1
5376,NDUFS2
5377,MAN1A2
5378,AUH
5379,ARHGEF3
5380,CCNT2
5381,BEND6
5382,EXOSC5
5383,RNF6
5384,KDM4A
5385,MYT1L
5386,VPS9D1
5387,KLF11
5388,ERAL1
5389,ERI1
5390,ZNF786
5391,PDE3A
5392,TPBG
5393,VCL
5394,FANCA
5395,ZBTB4
5396,SCN5A
5397,CDK7
5398,IFNGR1
5399,BAP1
5400,CORO2A
5401,RFTN1
5402,SEZ6
5403,TMEM123
5404,EPHA4
5405,RNF150
5406,SNX3
5407,PHLPP2
5408,RIN2
5409,MAP1A
5410,B3GALT6
5411,FHOD3
5412,TMEM59
5413,HIPK2
5414,SPRN
5415,SLC31A2
5416,ACAD8
5417,TBC1D10C
5418,CORO1A
5419,PPP2R5B
5420,ICA1
5421,DMC1
5422,CCDC113
5423,SDK2
5424,ZNF7
5425,ADRA2B
5426,MPRIP
5427,CDK1
5428,MRPS22
5429,SLC12A8
5430,ATP11C
5431,SLC8A3
5432,ECE1
5433,SLC29A3
5434,NAPB
5435,GJB1
5436,DHX35
5437,GPLD1
5438,PPP1R16A
5439,RSBN1
5440,GOLGA1
5441,MEDAG
5442,ZNF623
5443,ZNF236
5444,SHROOM2
5445,GABRA3
5446,TRIM29
5447,CHCHD6
5448,BAZ2B
5449,ATP2B2
5450,GLIPR2
