,genes
12352,NUDT6
12353,TPT1-AS1
12354,OR7G3
12355,TANC2
12356,OR7G2
12357,TEX13B
12358,PKHD1
12359,OR1M1
12360,NCBP2L
12361,DNAJC24
12362,MBD3L1
12363,ZNF160
12364,PGK2
12365,OR8B12
12366,ZNF415
12367,CAVIN3
12368,CEACAM3
12369,DCDC1
12370,HAS2
12371,PDGFD
12372,PLAC1
12373,DDI1
12374,LINC00208
12375,S1PR1
12376,HS6ST2
12377,OR4D5
12378,PYGO1
12379,LRRC8E
12380,PKIA
12381,XKR6
12382,TSNARE1
12383,FPR2
12384,FPR1
12385,PATE1
12386,OR13H1
12387,FEZ2
12388,SOX7
12389,C8orf74
12390,C11orf24
12391,FAM86JP
12392,ALK
12393,KYAT1
12394,MTM1
12395,SIGLEC17P
12396,OBP2B
12397,TRMT61B
12398,INSR
12399,MFN1
12400,GIMAP8
12401,NRTN
12402,KCNMB3
12403,FUT3
12404,KCNG3
12405,ATP6V0E2
12406,PRKCE
12407,OR2K2
12408,JAGN1
12409,RLN3
12410,TADA3
12411,SOCS5
12412,C1GALT1C1
12413,C9orf16
12414,MORN4
12415,ZNF672
12416,ZNF692
12417,NAIF1
12418,RBKS
12419,OR2M4
12420,GRIK1
12421,MUC7
12422,OPRPN
12423,SMR3B
12424,TMEM126A
12425,TMEM126B
12426,TRIM8
12427,NETO2
12428,CSN3
12429,CLDN20
12430,CDC42BPG
12431,SCAND1
12432,JUNB
12433,FAM241B
12434,TMEM37
12435,UGT2B7
12436,LRG1
12437,SHCBP1
12438,SOSTDC1
12439,NPTX1
12440,FAM98B
12441,ZNF439
12442,ZNF440
12443,GAA
12444,CANT1
12445,KCNK3
12446,ZDHHC16
12447,CHST11
12448,EXOSC1
12449,PGAM1
12450,CHD7
12451,ESCO2
12452,KRT19
12453,KRT15
12454,LURAP1
12455,KRT38
12456,CLCN5
12457,TPPP
12458,KCND3
12459,APLN
12460,KRTAP4-4
12461,KRT13
12462,XAGE3
12463,KRT9
12464,XAGE5
12465,PDE7B
12466,MRPL36
12467,ZNF581
12468,NAT1
12469,KRT20
12470,GLOD5
12471,KSR2
12472,ZNF524
12473,MCC
12474,KRT27
12475,ZBTB26
12476,CDK5R2
12477,DSEL
12478,POLR1C
12479,ASXL1
12480,OR1L6
12481,DLK2
12482,ZNF562
12483,ZNF318
12484,ZNF561
12485,WIPF2
12486,HOPX
12487,OR1L3
12488,NLRP5
12489,LRRC8C
12490,SPACA5
12491,RSL1D1
12492,LRRC8D
12493,MROH2B
12494,OR1L8
12495,PPID
12496,COL24A1
12497,ETFDH
12498,OR1N1
12499,RXFP1
12500,LPAR3
12501,PTGER4
12502,TBCA
12503,NEUROD2
12504,MAP6
12505,OTP
12506,ECEL1
12507,BCL2L1
12508,FGG
12509,FGA
12510,OR2AT4
12511,FGB
12512,PLRG1
12513,ZNF584
12514,DSCAM
12515,DNAI2
12516,NMUR1
12517,CLSTN1
12518,CXXC5
12519,ZNF274
12520,PIK3CD
12521,PTCRA
12522,SLC25A33
12523,ENC1
12524,SPSB1
12525,P2RY6
12526,BPTF
12527,S100Z
12528,ZIK1
12529,GPR82
12530,NMRAL2P
12531,GPR34
12532,SHANK2-AS3
12533,PLEKHG5
12534,ATF7IP
12535,LKAAEAR1
12536,RGS19
12537,TCEA2
12538,DEFB4A
12539,ANO5
12540,HDAC3
12541,SPATA46
12542,GPHN
12543,VAT1L
12544,TMEM51
12545,CAMTA1
12546,LGALS4
12547,LRRC34
12548,PAH
12549,SPATA5L1
12550,GATM
12551,SYCE1
12552,NXNL1
12553,RASGRP4
12554,NHLH1
12555,SLFNL1
12556,BCL2
12557,RHNO1
12558,CTPS1
12559,UTF1
12560,KNDC1
12561,WDR87
12562,METTL18
12563,CFAP46
12564,COL8A2
12565,PWWP2B
12566,PCDHB1
12567,ZNF540
12568,ANGPTL7
12569,FBXL14
12570,EXOSC10
12571,ZNF570
12572,NINJ2
12573,MLLT3
12574,FAM90A1
12575,RRM2
12576,TRAPPC12
12577,IFNB1
12578,RPS21
12579,C3AR1
12580,MRM3
12581,PTEN
12582,RPS7
12583,PRND
12584,RNASEH1
12585,PRNP
12586,KLF17
12587,ADRA1D
12588,FRMD5
12589,AQP4
12590,MIR31HG
12591,CYP4F11
12592,TLN2
12593,LGALS9C
12594,FBXW10
12595,OR10H3
12596,ZNF217
12597,OR10H2
12598,OR52A5
12599,SCG2
12600,ATPAF2
12601,CYP4F22
12602,FOXB1
12603,PPIH
12604,DRC3
12605,ZNF57
12606,C11orf40
12607,JMJD1C
12608,LDHAL6B
12609,SYNPO
12610,ZNF556
12611,MAL
12612,ZNF554
12613,RAB33B
12614,THOP1
12615,REG3A
12616,GAP43
12617,REG1B
12618,EPHX4
12619,LAMB2
12620,USP19
12621,ORMDL3
12622,KLF11
12623,LRRC15
12624,EIF2AK3
12625,TEX37
12626,MOB3A
12627,KRCC1
12628,NME6
12629,CYCS
12630,CD8B
12631,SLFN12
12632,CALB2
12633,SLC9C1
12634,OR1A1
12635,OR1A2
12636,LCE1D
12637,CCL11
12638,FRMD3
12639,SNTB1
12640,MTBP
12641,TEFM
12642,MRPL13
12643,MALT1
12644,PRL
12645,ISG20
12646,OR4C11
12647,MBOAT1
12648,ID4
12649,GPR22
12650,CXCR6
12651,CEBPB
12652,AZU1
12653,ATOH1
12654,PAIP1
12655,CLEC7A
12656,C5orf34
12657,C1QTNF4
12658,NEGR1
12659,ZNF131
12660,MACROD2
12661,DPAGT1
12662,BSG
12663,HINFP
12664,OR10V1
12665,CERS6
12666,SPTLC3
12667,COPRS
12668,TP53RK
12669,B3GALT1
12670,OR5A1
12671,CLEC12A
12672,OR5A2
12673,BPGM
12674,POP7
12675,ALG14
12676,SUCLG2
12677,STARD5
12678,CSDC2
12679,RCAN2
12680,IL16
12681,ABCG4
12682,GNB2
12683,CFAP53
12684,OR5B12
12685,OR5B2
12686,MCRIP2
12687,PDZD3
12688,C2CD2L
12689,OR9I1
12690,ARNT2
12691,GNG12
12692,PRSS27
12693,MYOZ2
12694,SYNPO2
12695,DNAJB7
12696,CLP1
12697,INSL5
12698,EFCAB3
12699,TTC36
12700,RSPH9
12701,COPS9
12702,GTPBP2
12703,FGGY
12704,OR9G4
12705,IL17D
12706,PRSS30P
12707,FUT9
12708,TCEAL1
12709,ZNF24
12710,MANEA
12711,RAB40A
12712,AGXT
12713,OR8J1
12714,AFF1
12715,ACOT12
12716,FIBP
12717,CARNS1
12718,OR10H5
12719,BANP
12720,PPP1CA
12721,HCFC1
12722,CTSW
12723,NIPAL4
12724,MUCL1
12725,SNTG2
12726,FNDC9
12727,PDE3A
12728,RASGRP1
12729,KLHL6
12730,CHCHD1
12731,MRPL52
12732,SMPDL3A
12733,RND1
12734,RAD9A
12735,EFEMP2
12736,OR10AD1
12737,AGAP5
12738,WASHC2C
12739,TMEM134
12740,ZMAT3
12741,ZFAND4
12742,THEMIS
12743,MOS
12744,ZNF738
12745,MS4A10
12746,SLFN11
12747,FAM71D
12748,CCL19
12749,CORO1B
12750,FUT10
12751,LRRC20
12752,MUS81
12753,PURG
12754,TMEM217
12755,OR4D9
12756,ZNF596
12757,COL6A5
12758,CFL1
12759,TMCC1
12760,NAA16
12761,OR5B3
12762,EFCAB12
12763,OR10W1
12764,FADS6
12765,CBWD1
12766,HOXC5
12767,RAB37
12768,DCP2
12769,SNX32
12770,RPL38
12771,CYP7B1
12772,OVOL1
12773,RARG
12774,CES4A
12775,CES3
12776,SSH3
12777,CES2
12778,PDP2
12779,SP3
12780,KRT2
12781,DMXL1
12782,METAP1D
12783,ZNF621
12784,EGFL7
12785,NADSYN1
12786,DHCR7
12787,LVRN
12788,NBEA
12789,RNASEH2C
12790,MYEOV
12791,ANKRD13D
12792,MRGPRF
12793,MYD88
12794,MRGPRD
12795,OXSR1
12796,SLC22A13
12797,PHF8
12798,LCLAT1
12799,ADH6
12800,MIR4435-2HG
12801,XKR3
12802,FRG2C
12803,KAT5
12804,SH3RF3
12805,GXYLT2
12806,HPSE2
12807,DCAKD
12808,ARPP21
12809,TADA2B
12810,CCDC96
12811,GRK2
12812,RELA
12813,EVC2
12814,ZNF680
12815,HECTD4
12816,FAM222B
12817,BNC2
12818,RXFP4
12819,HPSE
12820,COQ2
12821,CCDC63
12822,HSPA6
12823,TRMT112
12824,LRRN3
12825,KDM2A
12826,ACSM6
12827,ADCK5
12828,MRPL57
12829,NOC3L
12830,ESRRA
12831,RHOD
12832,ADAMTS20
12833,COMMD1
12834,RAPH1
12835,MTX1
12836,ADCY5
12837,PARP14
12838,CYSLTR1
12839,PARP15
12840,CKS1B
12841,ABCD2
12842,AHSA2P
12843,ABLIM3
12844,MAB21L3
12845,MFSD4B
12846,VANGL1
12847,GLRX
12848,IQCB1
12849,SYT12
12850,GOLGB1
12851,C11orf86
12852,LIPM
12853,GPR151
12854,DMRT2
12855,ZNF483
12856,PLAC8L1
12857,SLC2A14
12858,GPR137
12859,SNCG
12860,MMRN2
12861,MZT2A
12862,TNKS
12863,ZNF449
12864,ZBTB21
12865,PPP1R3B
12866,OR10K1
12867,FAM86B3P
12868,GPR148
12869,STOX2
12870,MAP3K11
12871,TRIB1
12872,CST9
12873,KCNK7
12874,SFT2D3
12875,C1QB
12876,C1QA
12877,NDNF
12878,IQCF1
12879,OLR1
12880,GLIPR1L1
12881,DAG1
12882,INSM1
12883,DAB1
12884,ARV1
12885,NAA20
12886,RNASE8
12887,SAA1
12888,EHBP1L1
12889,THAP2
12890,TMEM196
12891,RNF26
12892,PPP1R14B
12893,AGR3
12894,SMARCC1
12895,ZNF417
12896,PTPRM
12897,FKBP2
12898,VEGFB
12899,PEAK1
12900,TNFRSF10D
12901,MST1
12902,TNFRSF10C
12903,GMPPB
12904,MOB1B
12905,ZNF622
12906,CSPG4
12907,SNX33
12908,NABP1
12909,ADGRF3
12910,NLRP13
12911,CHD2
12912,XCR1
12913,CCDC106
12914,CCR9
12915,CEP83
12916,SULT1B1
12917,NUDT4
12918,PC
12919,UGT2A1
12920,SCAI
12921,GPRC6A
12922,NMNAT1
12923,LRFN4
12924,TRAPPC3L
12925,APOBEC4
12926,SLC19A1
12927,HSPB7
12928,RCE1
12929,UQCRH
12930,TAS1R1
12931,HES3
12932,EIF1AX
12933,OR1L1
12934,BCLAF3
12935,PSMD1
12936,ADGRG2
12937,SPATA3
12938,MUC13
12939,SUSD5
12940,HEG1
12941,WFIKKN2
12942,C11orf80
12943,TOMM20
12944,C1orf100
12945,AGFG1
12946,STAT5B
12947,CD7
12948,TOPAZ1
12949,CNP
12950,JUP
12951,HAP1
12952,TDRD12
12953,EIF1
12954,ENDOV
12955,RNF213
12956,TIGD3
12957,KCNH6
12958,PLK3
12959,NET1
12960,DPY19L1
12961,PHOSPHO1
12962,ZNF791
12963,PHC3
12964,GPR160
12965,CBX2
12966,SPTBN2
12967,GOLIM4
12968,KRT28
12969,RBM4B
12970,ATP5MD
12971,HOXB2
12972,C1QTNF1
12973,SWSAP1
12974,SLCO4C1
12975,RBM4
12976,PIFO
12977,XXYLT1
12978,UBXN2A
12979,RAX2
12980,LRRC63
12981,TCAP
12982,CCS
12983,NRROS
12984,CEP19
12985,KLHL15
12986,FBXO45
12987,GNG5
12988,SLC25A30
12989,C9orf131
12990,CD34
12991,CTSF
12992,MSRB3
12993,LEMD3
12994,C16orf91
12995,TLR10
12996,TLR1
12997,TLR6
12998,FAM174A
12999,RGMB
13000,FAM53A
13001,NWD2
13002,CYB561D1
13003,GSTA3
13004,ZDHHC24
13005,TRMT10C
13006,SELP
13007,CTU2
13008,MGA
13009,C12orf66
13010,ARL13A
13011,SNX31
13012,PIGG
13013,PRPF8
13014,ADCY6
13015,REP15
13016,PITPNA
13017,DDX23
13018,ZNF80
13019,ZNHIT2
13020,EVX2
13021,ZBTB4
13022,TNK1
13023,ZHX3
13024,PHLDA3
13025,SLC16A11
13026,SLC16A13
13027,GLIS1
13028,CHRNA9
13029,PODN
13030,SLC6A19
13031,SNHG11
13032,C11orf45
13033,EXO1
13034,RALGAPA1
13035,MIR1-1HG-AS1
13036,LIG4
13037,MIR1-1HG
13038,TRHR
13039,ABRA
13040,ATP2A2
13041,ZWILCH
13042,RPL4
13043,SNAPC5
13044,STARD6
13045,GOLGA6L2
13046,VWC2L
13047,C12orf76
13048,ZCCHC12
13049,CNTNAP2
13050,GALNTL6
13051,LINGO2
13052,BBS1
13053,DENND4A
13054,IGDCC3
13055,GCSAM
13056,ANKRD36C
13057,SLC26A9
13058,MFSD4A
13059,PELI3
13060,TTC9B
13061,MYO1H
13062,TMEM81
13063,MRPL11
13064,KLK15
13065,IL20RB
13066,GOLT1A
13067,AKIRIN1
13068,NPAS4
13069,MSL2
13070,TRAM1L1
13071,CMKLR1
13072,ANGEL2
13073,UGT8
13074,KY
13075,IQCK
13076,SLCO2A1
13077,ZNF266
13078,OR7D4
13079,SLC29A2
13080,BRSK2
13081,B4GAT1
13082,TMEM167A
13083,LEP
13084,SH3PXD2B
13085,LARP7
13086,FGFBP3
13087,NR1D2
13088,PABPC5
13089,BRMS1
13090,RPL15
13091,FAM241A
13092,HRAS
13093,WDR49
13094,SRP72
13095,PCP2
13096,RIN1
13097,ODAPH
13098,THAP6
13099,CEP135
13100,FZD4
13101,CD248
13102,BTC
13103,PDZK1
13104,ADGRE1
13105,DENND6A
13106,PDE12
13107,GLMN
13108,DNAH12
13109,YIF1A
13110,CNIH2
13111,NLRP6
13112,NDUFA11
13113,RSRC1
13114,CATSPERD
13115,RAB1B
13116,PTDSS2
13117,C3orf33
13118,OR5M3
13119,SEZ6L2
13120,ASPHD1
13121,KCTD13
13122,P2RY14
13123,AMZ1
13124,GPR171
13125,GPR149
13126,CD164L2
13127,DHX36
13128,OR5J2
13129,ZIC4
13130,OR10AG1
13131,OR4S2
13132,FBXW8
13133,CA5A
13134,ZG16
13135,KLC2
13136,SLC22A1
13137,TEX36
13138,CTBP2
13139,CHST2
13140,ZDHHC14
13141,ATR
13142,UBE2C
13143,DSG4
13144,GK5
13145,VCPIP1
13146,RTP1
13147,DES
13148,PDIK1L
13149,SPSB4
13150,RAG2
13151,TRAF6
13152,ZNF654
13153,MRPS22
13154,PACS1
13155,WFDC5
13156,MARCKSL1
13157,SH3BP5L
13158,OR2T1
13159,TMEM51-AS1
13160,YPEL2
13161,CADM2
13162,ABO
13163,PSMD2
13164,FAM182B
13165,PPM1E
13166,FAM131A
13167,CSRP2
13168,INHBC
13169,PARL
13170,DDIT3
13171,PCCA
13172,HIGD2B
13173,DCTN2
13174,NPPA
13175,ZNF408
13176,CTDSP2
13177,CKAP5
13178,ARHGAP1
13179,MED16
13180,ATG13
13181,GAL3ST3
13182,C1orf127
13183,CHST1
13184,GOLGA8A
13185,VWA3A
13186,TP53I11
13187,CENPS
13188,DOLK
13189,PHYHD1
13190,CATSPER1
13191,CCNE2
13192,PHYKPL
13193,ANKS4B
13194,CST6
13195,GRAMD2A
13196,ZNF519
13197,LSM1
13198,PROP1
13199,ISX
13200,BANF1
13201,APOF
13202,CHRNA7
13203,TMEM9B
13204,NRIP3
13205,PTPN2
13206,SCUBE2
13207,EIF1AD
13208,SMAD2
13209,EIF3F
13210,ZNF25
13211,ARL10
13212,CLTB
13213,PCSK1
13214,LPL
13215,RFESD
13216,CCDC14
13217,TBC1D10C
13218,SART1
13219,PPP2R2D
13220,MCTP1
13221,POLD4
13222,OR52W1
13223,LRRC25
13224,DPP10
13225,CLCF1
13226,TSGA10IP
13227,GPR152
13228,UBQLNL
13229,PNLIP
13230,LIPT2
13231,KCNE3
13232,CABP4
13233,ALG10B
13234,DRAP1
13235,LONRF3
13236,UCP3
13237,UCP2
13238,C11orf68
13239,PAAF1
13240,MRPL48
13241,RAB6A
13242,P2RY2
13243,FOSL1
13244,ERCC4
13245,SUGCT
13246,CCDC85B
13247,TMEM70
13248,LINC00476
13249,OR4B1
13250,RPS6KB2
13251,RMI2
13252,PRM1
13253,TOM1L2
13254,TEX26
13255,ZNF77
13256,GPR156
13257,CCDC197
13258,KDF1
13259,B3GNTL1
13260,RBMXL3
13261,MLXIP
13262,NR2F1
13263,C15orf54
13264,AURKAIP1
13265,TTLL11
13266,EIF4E1B
13267,TOMM5
13268,LINC01106
13269,SLC35E3
13270,PRIMA1
13271,RUVBL1
13272,SFN
13273,MSRA
13274,CCDC168
13275,CTDNEP1
13276,ETV4
13277,SWI5
13278,GAPT
13279,BAIAP2
13280,CALCB
13281,CREG2
13282,TMEM270
13283,HOXD8
13284,ZDHHC21
13285,TSPEAR
13286,PLEKHF2
13287,A2M
13288,ARL4D
13289,DOK7
13290,LRRN1
13291,UBE2O
13292,ORAI3
13293,KLHL38
13294,UNC119B
13295,DENND2C
13296,ASCL3
13297,TUBB6
13298,LYSMD3
13299,B3GALT6
13300,ZNF613
13301,C11orf16
13302,TMPRSS7
13303,NUPR1
13304,JAKMIP2
13305,MBLAC2
13306,TPRN
13307,KCNE5
13308,ZNF683
13309,SLC35A4
13310,CRYBG2
13311,IP6K1
13312,SSNA1
13313,CSTF3
13314,YES1
13315,CHMP6
13316,DLEU1
13317,UFSP1
13318,MC5R
13319,TMEM39A
13320,TCP11L1
13321,GPX2
13322,CCDC57
13323,HSF5
13324,FOXG1
13325,SPHK1
13326,BNIP3
13327,ENTHD1
13328,MYPOP
13329,CIDEA
13330,OR11H4
13331,LRRTM4
13332,ATAD5
13333,SMIM19
13334,OR11H6
13335,ZNF404
13336,RTTN
13337,OR4K17
13338,OR10H4
13339,OR51B6
13340,ACBD7
13341,ANAPC2
13342,OR4K13
13343,HMGB4
13344,ZBTB8OS
13345,SLC35G1
13346,OR4K5
13347,ZNF135
13348,OR4N2
13349,FOXR1
13350,COX8A
13351,TAC4
13352,ZSCAN2
13353,PRR18
13354,B3GNT4
13355,CDC26
13356,HSD11B2
13357,CRLF3
13358,RNPEP
13359,EID2
13360,DMRTA1
13361,EID2B
13362,GJC3
13363,RIMS2
13364,KCMF1
13365,DNAJC30
13366,SPRYD4
13367,VPS37D
13368,CLEC14A
13369,SYNE3
13370,CLK2
13371,LPCAT4
13372,SLCO3A1
13373,ZNF575
13374,WDR25
13375,SGF29
13376,DIRAS1
13377,OR5AN1
13378,PHLDB3
13379,PRR15
13380,GNG7
13381,USF3
13382,OR4C3
13383,CNTD1
13384,DCAF4L2
13385,CNBD1
13386,KBTBD11
13387,B3GNT5
13388,MAP3K19
13389,C14orf177
13390,LMNB2
13391,RMDN1
13392,MEX3C
13393,HORMAD2
13394,RNF152
13395,MYO1D
13396,C20orf197
13397,FOXL1
13398,FOXC2
13399,BDNF
13400,SCAND2P
13401,CCDC121
13402,ACSF3
13403,BOK
13404,ZNF843
13405,TTTY14
13406,PFN4
13407,OR51V1
13408,MAGEB6
13409,CDK5R1
13410,C15orf56
13411,LINC00303
13412,TCERG1L
13413,NCKAP5
13414,RUFY1
13415,OR52E2
13416,BASP1
13417,OR51L1
13418,LRRC37A3
13419,FKBP9P1
13420,VSIG10
13421,MIR7-3HG
13422,IRX5
13423,METRNL
13424,FAM91A1
13425,WSB2
13426,GRIN1
13427,SOX11
13428,TYMS
13429,OR51G2
13430,TCEANC
13431,PNMA1
13432,TCIM
13433,MAMSTR
13434,TYMSOS
13435,ANKLE2
13436,C8G
13437,FUT2
13438,OR51S1
13439,EFCAB5
13440,GCNT4
13441,TOB2P1
13442,MUC20
13443,THAP4
13444,NFATC2IP
13445,LY6H
13446,FIBIN
13447,SHMT1
13448,DPP7
13449,TRIM60
13450,SEC24C
13451,FMR1NB
13452,SMCR8
13453,HCG4
13454,MTHFR
13455,C19orf18
13456,DEAF1
13457,MTX3
13458,TMEM80
13459,SIX5
13460,IFNW1
13461,FBXO46
13462,ZDHHC13
13463,SLC38A9
13464,ACER2
13465,WDR73
13466,POLE
13467,SCN4B
13468,DSCAML1
13469,RHOG
13470,EPS8L2
13471,ZDHHC22
13472,ANO6
13473,ZBTB34
13474,FAM9B
13475,FAM210A
13476,TALDO1
13477,ULK1
13478,OR14C36
13479,RIMKLA
13480,CLVS1
13481,OR2M7
13482,RPS6KA3
13483,B3GNT8
13484,PUS1
13485,CHD9
13486,OR2T12
13487,SPACA4
13488,OR2T33
13489,GATD1
13490,OR2M1P
13491,TRIM72
13492,MAN1B1
13493,KCNA3
13494,FZD8
13495,GJD4
13496,FBXO39
13497,CLDN22
13498,KCNA2
13499,TOP3A
13500,CASKIN2
13501,ZBTB38
13502,BEND2
13503,C8orf31
13504,FLJ13224
13505,CCDC71
13506,C10orf71
13507,LRRN4CL
13508,FLJ40194
13509,TIMM22
13510,HIC1
13511,PPFIA3
13512,MAGEF1
13513,UMODL1
13514,SAMD9L
13515,ZFAS1
13516,UBE2U
13517,PAWR
13518,TGIF1
13519,MIEF2
13520,NAP1L5
13521,NIM1K
13522,CD19
13523,ERICH5
13524,NR2C2
13525,GPR4
13526,ACOT4
13527,OLIG3
13528,CAVIN1
13529,OR2G3
13530,ARIH2
13531,RBM44
13532,ZBTB33
13533,OR2G2
13534,ZBED2
13535,VCX2
13536,IRX3
13537,ST8SIA3
13538,RPRM
13539,OR2B11
13540,SLC25A22
13541,RABEP2
13542,NHLH2
13543,ATOX1
13544,FAM187B
13545,TBL1XR1
13546,SAMD12
13547,CD163
13548,PIDD1
13549,ZNF491
13550,HASPIN
13551,JUN
13552,CSTF2T
13553,PGBD5
13554,C12orf54
13555,GBA
13556,CASC2
13557,ACAD9
13558,IL17RA
13559,PNPLA2
13560,MBOAT4
13561,TEX44
13562,AGTRAP
13563,CD163L1
13564,SRRM3
13565,THAP5
13566,DEFB114
13567,CRACR2B
13568,SUMO4
13569,MAGEB10
13570,DNAJC28
13571,NAALADL2
13572,CD151
13573,POLR2L
13574,NECTIN3
13575,SLC35G5
13576,ANXA2R
13577,TMEM94
13578,FLII
13579,SOX12
13580,HNRNPA0
13581,YIPF7
13582,MYOZ1
13583,KCNJ10
13584,CHID1
13585,PCDHB9
13586,ZNF620
13587,ZNF518A
13588,TMEM187
13589,SVBP
13590,ZNF619
13591,CCDC184
13592,AP3S1
13593,GRB2
13594,ZBTB41
13595,UBE2N
13596,SPATA31C2
13597,ARL6IP6
13598,ZNF354C
13599,CAPZA3
13600,MAMDC4
13601,CENPBD1
13602,ODF3
13603,BET1L
13604,RPS27
13605,RIC8A
13606,IMP3
13607,ASB8
13608,LCN15
13609,ODF3B
13610,DPY19L2
13611,SPATA31E1
13612,ZNRF3-AS1
13613,C2orf73
13614,GPR150
13615,TSPYL6
13616,LRRC75B
13617,DMAP1
13618,ADAMTSL1
13619,CALHM5
13620,IMPDH2
13621,ALS2CL
13622,MLF1
13623,NDUFAF3
13624,C2orf69
13625,GRAMD1C
13626,STAP2
13627,HTR3C
13628,TSSK6
13629,BOLA1
13630,PDE4DIP
13631,DDX10
13632,PPP1R42
13633,NDUFV2
13634,FAM27E5
13635,DALRD3
13636,ZNF114
13637,FAR2P2
13638,ZNF518B
13639,AMER3
13640,SPINK6
13641,ZNF366
13642,LCORL
13643,PARD6G
13644,ZNF454
13645,SH2B1
13646,ZC3H12D
13647,VN1R1
13648,PLEC
13649,SH2D4B
13650,RNF212
13651,PRSS36
13652,ZNF543
13653,TMEM151B
13654,GALNT11
13655,SLITRK1
13656,C9orf62
13657,WDR6
13658,TNP2
13659,GEN1
13660,TMPRSS9
13661,AQP11
13662,TMEM11
13663,ZNF354B
13664,KCNG2
13665,SHISA3
13666,OR2D3
13667,CALML3
13668,CALML5
13669,ZFAND2A
13670,PLEKHM3
13671,ZNF223
13672,HTR1A
13673,CCDC185
13674,FAM220A
13675,DNAJC22
13676,NEUROG2
13677,CEP295NL
13678,BEND3
13679,NT5DC1
13680,GLDC
13681,COX14
13682,LINC00314
13683,MCMDC2
13684,TUBAL3
13685,P4HTM
13686,UCN3
13687,DTX3
13688,KLHL11
13689,AMBN
13690,CTXN1
13691,SLC25A20
13692,CA8
13693,CD28
13694,EPM2AIP1
13695,ERBB4
13696,MAF
13697,CTNNBIP1
13698,OR6B3
13699,DEFB125
13700,PSAPL1
13701,OTOS
13702,GTPBP6
13703,ERN1
13704,GPR35
13705,C10orf53
13706,CSRNP3
13707,ZNF713
13708,PARP10
13709,DYNAP
13710,SUZ12
13711,NSUN3
13712,KCTD12
13713,DHFR2
13714,RPP25
13715,GRINA
13716,C5orf64
13717,THBD
13718,GP5
13719,LMO7DN
13720,COX5A
13721,STX19
13722,ERFE
13723,FAM219B
13724,ZHX2
13725,CPN2
13726,CPNE7
13727,C5orf46
13728,CD300LB
13729,GDPD4
13730,RIIAD1
13731,MPI
13732,ADORA2A-AS1
13733,OPLAH
13734,TMEM52
13735,TMEM139
13736,RNF186
13737,EFCAB13
13738,MSC
13739,APOLD1
13740,EXOSC4
13741,DPY19L3
13742,TAF7
13743,FOXE1
13744,PFAS
13745,HYI
13746,TPRX1
13747,LGALS7B
13748,ZNF552
13749,SMIM10L2A
13750,GAK
13751,ZBTB7A
13752,TUFM
13753,ERICH3
13754,RMI1
13755,CTC1
13756,FBXO34
13757,LINC00324
13758,SELENOW
13759,EIF3K
13760,MRFAP1L1
13761,SNX18
13762,EXD1
13763,AURKB
13764,TAS1R2
13765,C14orf39
13766,MRFAP1
13767,C3orf38
13768,KLHDC7A
13769,TMEM107
13770,RRS1
13771,EXOC3L1
13772,TRIML2
13773,RCC2
13774,OR13D1
13775,IGSF22
13776,C9orf50
13777,ZFP42
13778,CCDC89
13779,C9orf106
13780,FAM133A
13781,DPM3
13782,C12orf42
13783,CYC1
13784,PER1
13785,HTR1F
13786,TMTC2
13787,HES7
13788,FARSA
13789,SPTY2D1
13790,C10orf67
13791,SAMD4B
13792,LINC00670
13793,CYP11B2
13794,GIMAP7
13795,ALOXE3
13796,EDC3
13797,TCAIM
13798,FUCA1
13799,PXT1
13800,GGN
13801,HNRNPCL1
13802,TMEM125
13803,ZNF664
13804,SIGLECL1
13805,CALR
13806,LINC00311
13807,MAGED1
13808,LDLRAD3
13809,CDH4
13810,SMCO3
13811,RAD23A
13812,GADD45GIP1
13813,MEIS3P1
13814,DAND5
13815,TMEM151A
13816,PTPN11
13817,NSUN7
13818,RTL3
13819,WSCD1
13820,RAB39A
13821,CLK3
13822,HLA-DQB1
13823,GATA2
13824,ARID3B
13825,HMGN2P46
13826,TMEM31
13827,PACS2
13828,ELMOD2
13829,EGR3
13830,CATSPERE
13831,GPC5
13832,VWA1
13833,LINC00174
13834,DNAJB8
13835,GEMIN4
13836,OR6W1P
13837,FJX1
13838,KLHL28
13839,MKRN3
13840,ZBTB18
13841,OR9A2
13842,C14orf28
13843,ALOX12B
13844,SLC17A8
13845,SHARPIN
13846,LBX2
13847,DNHD1
13848,SLITRK4
13849,HTR1D
13850,GCC1
13851,LSMEM2
13852,RNF151
13853,CIITA
13854,ZFPM1
13855,ALOX15B
13856,PLD6
13857,GPHB5
13858,GRM8
13859,CDC42EP4
13860,OR2AP1
13861,OR6C4
13862,LACC1
13863,MAF1
13864,TPPP2
13865,FCER1A
13866,RPRML
13867,ARL14
13868,LINC00305
13869,OR6C2
13870,WDR97
13871,NLRP8
13872,PCED1B
13873,FLJ37453
13874,SYCN
13875,PIPOX
13876,ATP8B5P
13877,FOXS1
13878,ATOH7
13879,CDH5
13880,LRRC3B
13881,FAM216B
13882,MYADM
13883,MRGPRX3
13884,MROH1
13885,SERTAD2
13886,AKAP5
13887,NKPD1
13888,GIPC3
13889,CITED4
13890,ABCA13
13891,NLRP11
13892,TIGD5
13893,PDXDC1
13894,C1orf194
13895,ZNF154
13896,R3HDM2
13897,B3GNT3
13898,ITLN1
13899,NRXN1
13900,SEPHS2
13901,GPBAR1
13902,ZNF784
13903,ZNF648
13904,C14orf119
13905,CCR8
13906,LINC00652
