,genes
1696,RAB3D
1697,MFSD3
1698,SLC25A22
1699,ATP6AP1
1700,DNASE1L1
1701,ALDH3A1
1702,Ccl9
1703,SCRN1
1704,C6orf62
1705,ISYNA1
1706,HARS2
1707,CACNG2
1708,TMEM160
1709,RAB5C
1710,MDH2
1711,HM13
1712,RNF145
1713,SCN1B
1714,ATP6V1E1
1715,CHTF18
1716,LHX9
1717,ETNPPL
1718,RPS6KL1
1719,PPP1R12C
1720,AHR
1721,MAP1S
1722,TMEM129
1723,NOP9
1724,ATP6V0A1
1725,PSMC3IP
1726,GRB7
1727,NOXO1
1728,AOC3
1729,ZNF687
1730,GDPD2
1731,C19orf53
1732,Calm3
1733,COPS3
1734,FKBP8
1735,DDX39B
1736,GIPC1
1737,TLCD1
1738,PLSCR3
1739,PTGER1
1740,ARHGEF25
1741,XAB2
1742,CDC37
1743,RAB4A
1744,TRIP10
1745,COPS6
1746,Ubb
1747,AP4M1
1748,GYG1
1749,RCN3
1750,SLC6A8
1751,ARID3A
1752,PDK4
1753,UBXN6
1754,Mydgf
1755,CYB561
1756,SEMA6A
1757,CCDC12
1758,Fmc1
1759,AKT3
1760,MRPL24
1761,GLE1
1762,L3HYPDH
1763,LYST
1764,SLC35E1
1765,TMC4
1766,SYNE4
1767,POLR2I
1768,Krt10
1769,RMND1
1770,ESR1
1771,VIP
1772,FBXO5
1773,MTRF1L
1774,RGS17
1775,HDAC2
1776,FRK
1777,RWDD1
1778,CLVS2
1779,TRDN
1780,HEY2
1781,STXBP5
1782,HINT3
1783,TRMT11
1784,KATNA1
1785,Pcmt1
1786,LRP11
1787,X1700021F05Rik
1788,SEC63
1789,NR2E1
1790,SNX3
1791,AIG1
1792,ADAT2
1793,PEX3
1794,FUCA2
1795,CEP57L1
1796,LTV1
1797,PLAGL1
1798,CD164
1799,UTRN
1800,SMPD2
1801,MICAL1
1802,ZBTB24
1803,GRM1
1804,WASF1
1805,RAB32
1806,GTF3C6
1807,SLC16A10
1808,REV3L
1809,TRAF3IP2
1810,FYN
1811,TUBE1
1812,LAMA4
1813,POPDC3
1814,PREP
1815,TNFAIP3
1816,PERP
1817,Arfgef3
1818,HEBP2
1819,REPS1
1820,FAM184A
1821,ASF1A
1822,GOPC
1823,QRSL1
1824,RTN4IP1
1825,AIM1
1826,VTA1
1827,SMPDL3A
1828,REEP3
1829,FABP7
1830,PKIB
1831,SERINC1
1832,HSF2
1833,RSPO3
1834,ECHDC1
1835,MGAT4C
1836,PTPRK
1837,NTS
1838,DCBLD1
1839,LRRIQ1
1840,SLC6A15
1841,CCDC59
1842,LAMA2
1843,LIN7A
1844,PPP1R12A
1845,P4HA1
1846,SEPT10
1847,LIMS1
1848,ZWINT
1849,UBE2D1
1850,DCN
1851,SLC17A8
1852,CDK1
1853,ATP2B1
1854,RHOBTB1
1855,X1700040L02Rik
1856,ARID5B
1857,ACTR6
1858,UHRF1BP1L
1859,POC1B
1860,DUSP6
1861,TMPO
1862,KITLG
1863,PSEN1
1864,SGK1
1865,CEP290
1866,IKBIP
1867,HBS1L
1868,Epb41l2
1869,APAF1
1870,MYB
1871,MED23
1872,AHI1
1873,NEDD1
1874,PDE7B
1875,MAP7
1876,CTGF
1877,STX7
1878,MOXD1
1879,PEX7
1880,IFNGR1
1881,Cfap54
1882,CDK17
1883,SNRPF
1884,NTN4
1885,FGD6
1886,NDUFA12
1887,TMCC3
1888,Cep83
1889,SOCS2
1890,NUDT4
1891,NUAK1
1892,TCP11L2
1893,RFX4
1894,CRY1
1895,BTBD11
1896,TIMP3
1897,HSP90B1
1898,ASCL1
1899,IGF1
1900,CCDC53
1901,SYCP3
1902,MYBPC1
1903,SIRT1
1904,HERC4
1905,MYPN
1906,HNRNPH3
1907,RUFY2
1908,Pbld2
1909,CCAR1
1910,DDX21
1911,DDX50
1912,Srgn
1913,VPS26A
1914,SUPV3L1
1915,HKDC1
1916,X2010107G23Rik
1917,AIFM2
1918,H2AFY2
1919,TYSND1
1920,SAR1A
1921,PPA1
1922,EIF4EBP2
1923,PALD1
1924,TBATA
1925,SGPL1
1926,PCBD1
1927,UNC5B
1928,SLC29A3
1929,Vsir
1930,SLC16A7
1931,LRIG3
1932,ANAPC16
1933,DDIT4
1934,DNAJB12
1935,MICU1
1936,CAND1
1937,TBK1
1938,PNO1
1939,PLEK
1940,SRGAP1
1941,EGFR
1942,USP15
1943,VPS54
1944,TBC1D15
1945,PCSK4
1946,RAB21
1947,X2310011J03Rik
1948,PELI1
1949,APC2
1950,THAP2
1951,LGR5
1952,SLC1A4
1953,DOCK2
1954,Rab1a
1955,GAMT
1956,PTPRR
1957,ACTR2
1958,NDUFS7
1959,PTPRB
1960,KCNMB1
1961,MUM1
1962,Meis1
1963,UQCR11
1964,CNOT2
1965,TCF3
1966,FRS2
1967,YEATS4
1968,COBL
1969,RAB36
1970,GRB10
1971,ADORA2A
1972,SNRPD3
1973,NAV3
1974,DDC
1975,CPM
1976,MDM2
1977,E2F7
1978,CSRP2
1979,OSBPL8
1980,MKNK2
1981,X4930415F15Rik
1982,ZPBP
1983,CABIN1
1984,AP3D1
1985,PHLDA1
1986,Sf3a2
1987,MDM1
1988,JSRP1
1989,WIF1
1990,TIMM13
1991,VPS13D
1992,LLPH
1993,TMBIM4
1994,IRAK3
1995,HELB
1996,PRMT2
1997,DIP2A
1998,HMG20B
1999,FZR1
2000,NCLN
2001,COL6A2
2002,HCFC2
2003,NFYB
2004,TXNRD1
2005,GLT8D2
2006,PPM1M
2007,C12orf45
2008,ALDH1L2
2009,WDR82
2010,GLYCTK
2011,POFUT2
2012,SLC36A1
2013,ADARB1
2014,APPL2
2015,SLC36A2
2016,SUMO3
2017,HINT1
2018,LYRM7
2019,FBXW11
2020,STK10
2021,PAPOLG
2022,REL
2023,PFKL
2024,PUS10
2025,RHBDF1
2026,PEX13
2027,X1810043G02Rik
2028,MPG
2029,Ahsa2
2030,NPRL3
2031,XPO1
2032,Hbq1a
2033,HMP19
2034,CPEB4
2035,STC2
2036,GPR75-ASB3
2037,CDC34
2038,TPGS1
2039,CHAC2
2040,ERLEC1
2041,SHC2
2042,SPTBN1
2043,THEG
2044,WDPCP
2045,MDH1
2046,PRSS57
2047,FSTL3
2048,CCNG1
2049,NUDCD2
2050,POLRMT
2051,HMMR
2052,HCN2
2053,ACSL6
2054,SLC22A4
2055,ZNF354B
2056,CYFIP2
2057,MGAT1
2058,PPP2CA
2059,SGCD
2060,FLT4
2061,HNRNPAB
2062,PHYKPL
2063,HSPA4
2064,CNOT6
2065,GFPT2
2066,ZNF354A
2067,MAPK9
2068,CANX
2069,Rack1
2070,RASGEF1C
2071,RUFY1
2072,RNF130
2073,LTC4S
2074,RAD50
2075,X3010026O09Rik
2076,CLK4
2077,SAR1B
2078,JADE2
2079,PDLIM4
2080,CDKL3
2081,UBE2B
2082,CDKN2AIPNL
2083,KREMEN1
2084,ITK
2085,NEFH
2086,MED7
2087,HAVCR2
2088,TNIP1
2089,VDAC1
2090,UPP1
2091,SLU7
2092,NIPAL4
2093,ASCC2
2094,HUS1
2095,PTTG1
2096,Zfp607a
2097,TNS3
2098,BTG2
2099,GATSL3
2100,IGFBP3
2101,PES1
2102,ADCY1
2103,TCN2
2104,OSBP2
2105,GABRG2
2106,SMTN
2107,ARF5
2108,X2310033P09Rik
2109,GUK1
2110,NPC1L1
2111,RNF185
2112,LIMK2
2113,PATZ1
2114,EIF4ENIF1
2115,TRIM11
2116,OGDH
2117,DRG1
2118,RTN4
2119,MTIF2
2120,RPS27A
2121,Cfap36
2122,SMEK2
2123,PNPT1
2124,EFEMP1
2125,POLD2
2126,ZNF496
2127,AEBP1
2128,POLM
2129,PGAM2
2130,DBNL
2131,MRPS24
2132,CCDC117
2133,DYNLL2
2134,XBP1
2135,SUPT4H1
2136,SEPT4
2137,X2810021J22Rik
2138,SKA2
2139,PRR11
2140,SMG8
2141,RNF187
2142,TUBD1
2143,MRPL22
2144,CNOT8
2145,RPS6KB1
2146,SAP30L
2147,GALNT10
2148,RNFT1
2149,MFAP3
2150,FAM114A2
2151,GRIA1
2152,PPM1D
2153,ZNHIT3
2154,MYO19
2155,PRPSAP2
2156,GGNBP2
2157,ACACA
2158,SHMT1
2159,LLGL1
2160,DRG2
2161,SREBF1
2162,TOM1L1
2163,COX11
2164,STXBP4
2165,BZW2
2166,ELAC2
2167,PCTP
2168,TWISTNB
2169,Efcab10
2170,ATXN7L1
2171,ATP6V1C2
2172,SYPL1
2173,PDIA6
2174,NAMPT
2175,PIK3CG
2176,NBAS
2177,TSPAN13
2178,ROCK2
2179,LAPTM4A
2180,FAM49A
2181,SNX13
2182,NTSR2
2183,SDC1
2184,LPIN1
2185,PUM2
2186,NRCAM
2187,RGS9
2188,TRIB2
2189,ARSG
2190,HS1BP3
2191,FAM84A
2192,SMC6
2193,AMZ2
2194,GNA13
2195,PRKAR1A
2196,FAM20A
2197,ABCA8
2198,RDH14
2199,MAP2K6
2200,KLHL29
2201,TRAPPC12
2202,ADI1
2203,RNASEH1
2204,UBXN2A
2205,FKBP1B
2206,CMPK2
2207,PFN4
2208,ITSN2
2209,RSAD2
2210,RNF144A
2211,ID2
2212,MBOAT2
2213,NCOA1
2214,DUS4L
2215,RRM2
2216,BCAP29
2217,SLC26A4
2218,CENPO
2219,KLF11
2220,ADCY3
2221,GRHL1
2222,DNAJC27
2223,EFR3B
2224,CBLL1
2225,POMC
2226,DNMT3A
2227,DLD
2228,KIF3C
2229,SH3YL1
2230,RAB10
2231,SNTG2
2232,PXDN
2233,DDX52
2234,TAF15
2235,ACE
2236,RASL10B
2237,CDC27
2238,ITGB3
2239,METTL2A
2240,NLE1
2241,TLK2
2242,MRC2
2243,RFFL
2244,LIG3
2245,MAP3K3
2246,TMEM132E
2247,ASIC2
2248,DDX42
2249,FTSJ3
2250,RNF135
2251,PSMC5
2252,ADAP2
2253,ERN1
2254,NF1
2255,PECAM1
2256,POLG2
2257,DDX5
2258,PSMD12
2259,HELZ
2260,CACNG4
2261,CEP112
2262,RAB37
2263,SLC9A3R1
2264,GRIN2C
2265,NT5C
2266,HN1
2267,SUMO2
2268,NUP85
2269,GGA3
2270,CLUH
2271,MIF4GD
2272,SLC25A19
2273,PAFAH1B1
2274,Tmem94
2275,RECQL5
2276,SAP30BP
2277,ITGB4
2278,GALK1
2279,UNK
2280,TRIM47
2281,ASPA
2282,MRPL38
2283,FBF1
2284,ACOX1
2285,TEN1
2286,SRP68
2287,TSEN54
2288,LLGL2
2289,Ncbp3
2290,CAMKK1
2291,P2RX1
2292,ATP2A3
2293,ANKFY1
2294,EXOC7
2295,UBE2G1
2296,SPNS3
2297,TEKT1
2298,MED31
2299,UBE2O
2300,TXNDC17
2301,AANAT
2302,SLC13A5
2303,RHBDF2
2304,X4933427D14Rik
2305,FAM64A
2306,CYGB
2307,WSCD1
2308,X1810032O08Rik
2309,Mxra7
2310,RABEP1
2311,MFSD11
2312,KIF1C
2313,SEC14L1
2314,NOS2
2315,MINK1
2316,PLD2
2317,SLC46A1
2318,X0610010K14Rik
2319,ERAL1
2320,DHRS13
2321,CORO6
2322,BLMH
2323,CPD
2324,TIMM22
2325,NXN
2326,FAM101B
2327,RPH3AL
2328,DOC2B
2329,YWHAE
2330,PRPF8
2331,NME2
2332,SPAG9
2333,LUC7L3
2334,ANKRD40
2335,ABCC3
2336,CACNA1G
2337,XYLT2
2338,LRRC59
2339,Cdc34b
2340,SLC35B1
2341,SNX11
2342,SCRN2
2343,LRRC46
2344,CACNB1
2345,FBXL20
2346,ASGR1
2347,DLG4
2348,DVL2
2349,NR1D1
2350,GUCY2D
2351,ALOX15B
2352,ALOXE3
2353,PER1
2354,VAMP2
2355,TMEM107
2356,AURKB
2357,CTC1
2358,PFAS
2359,MYH10
2360,PIK3R5
2361,NTN1
2362,STX8
2363,Cfap52
2364,USP43
2365,RCVRN
2366,MYH3
2367,ADPRM
2368,KRT12
2369,TOP2A
2370,ACLY
2371,KAT2A
2372,STAT5B
2373,TMEM101
2374,LSM12
2375,UBTF
2376,CCDC43
2377,ADAM11
2378,HIGD1B
2379,EFTUD2
2380,CCDC103
2381,GFAP
2382,DCAKD
2383,NMT1
2384,PLCD3
2385,X1700023F06Rik
2386,MAP3K14
2387,GOSR2
2388,KLHL28
2389,FKBP3
2390,FOXG1
2391,SCFD1
2392,COCH
2393,STRN3
2394,AP4S1
2395,DTD2
2396,STON2
2397,GTF2A1
2398,TSHR
2399,SEL1L
2400,DNAAF2
2401,POLE2
2402,KLHDC2
2403,NEMF
2404,SEC23A
2405,L2HGDH
2406,CDKL1
2407,TRAPPC6B
2408,PNN
2409,CTAGE5
2410,GALC
2411,SPATA7
2412,PTPN21
2413,NPAS3
2414,ZC3H14
2415,TTC8
2416,POLR2H
2417,PPP2R3C
2418,X1110008L16Rik
2419,PSMA6
2420,NFKBIA
2421,RALGAPA1
2422,MBIP
2423,NGB
2424,GSTZ1
2425,SPTLC2
2426,AHSA1
2427,VIPAS39
2428,SNW1
2429,SLIRP
2430,ADCK1
2431,NOVA1
2432,MTHFD1
2433,PPP2R5E
2434,SGPP1
2435,AKAP5
2436,SPTB
2437,Rab15
2438,FUT8
2439,ATL1
2440,SAV1
2441,NIN
2442,PYGL
2443,TRIM9
2444,TMX1
2445,ACTR10
2446,TOMM20L
2447,TIMM9
2448,CCDC175
2449,RTN1
2450,Lrrc9
2451,SERPINA3
2452,DHRS7
2453,PPM1A
2454,CLMN
2455,X4930447C04Rik
2456,SIX6
2457,GLRX5
2458,MNAT1
2459,PRKCH
2460,HIF1A
2461,PAPOLA
2462,MPP5
2463,SNAPC1
2464,ATP6V1D
2465,VRK1
2466,EIF2S1
2467,PIGH
2468,RDH12
2469,VTI1B
2470,ARG2
2471,ZFP36L1
2472,GALNT16
2473,ERH
2474,Susd6
2475,Srsf5
2476,SMOC1
2477,Gm20498
2478,PCNX
2479,PACS2
2480,MTA1
2481,WDR37
2482,GTPBP4
2483,ZMYND11
2484,ESYT2
2485,CDCA7L
2486,EFCAB11
2487,TDP1
2488,PSMC1
2489,NRDE2
2490,RPS6KA5
2491,CCDC88C
2492,X9030617O03Rik
2493,FBLN5
2494,TC2N
2495,TRIP11
2496,ATXN3
2497,LGMN
2498,GOLGA5
2499,PITRM1
2500,CHGA
2501,PFKP
2502,UNC79
2503,ASB2
2504,OTUB2
2505,PPP4R4
2506,NET1
2507,TSHZ3
2508,GDI2
2509,RGS6
2510,DPF3
2511,DCAF4
2512,NUMB
2513,ACOT2
2514,ACOT1
2515,FAM161B
2516,COQ6
2517,ENTPD5
2518,ALDH6A1
2519,ABCD4
2520,ISCA2
2521,NPC2
2522,FCF1
2523,YLPM1
2524,MLH3
2525,TMED10
2526,FOS
2527,X0610007P14Rik
2528,TGFB3
2529,GPATCH2L
2530,ESRRB
2531,VASH1
2532,ANGEL1
2533,CCNK
2534,CYP46A1
2535,EVL
2536,DEGS2
2537,YY1
2538,SLC25A29
2539,WARS
2540,Meg3
2541,HSP90AA1
2542,ZNF839
2543,FDFT1
2544,TECPR2
2545,CINP
2546,TRAF3
2547,AMN
2548,CDC42BPB
2549,EXOC3L4
2550,TNFAIP2
2551,EIF5
2552,PPP1R13B
2553,ZFYVE21
2554,XRCC3
2555,KLC1
2556,X2010107E04Rik
2557,KIF26A
2558,HECW1
2559,GGPS1
2560,GNG4
2561,GPR137B
2562,MTR
2563,RYR2
2564,AMPH
2565,GLI3
2566,SFRP4
2567,TRIM27
2568,ZKSCAN3
2569,SCGN
2570,LRRC16A
2571,MRS2
2572,GPLD1
2573,EXOC2
2574,TFAP2A
2575,GCNT2
2576,TMEM14C
2577,MAK
2578,ELOVL2
2579,NEDD9
2580,HIVEP1
2581,EDN1
2582,TBC1D7
2583,MCUR1
2584,CAP2
2585,NUP153
2586,KIF13A
2587,TPMT
2588,DEK
2589,ID4
2590,SUSD3
2591,IPPK
2592,ASPN
2593,OGN
2594,CENPP
2595,NOL8
2596,SPIN1
2597,NXNL2
2598,WRNIP1
2599,Serpinb9b
2600,RIPK1
2601,PXDC1
2602,PRPF4B
2603,FAM217A
2604,ECI2
2605,RPP40
2606,FARS2
2607,LY86
2608,SSR1
2609,RIOK1
2610,SNRNP48
2611,SLC35B3
2612,SHC3
2613,SEMA4D
2614,GADD45G
2615,SYK
2616,X2010111I01Rik
2617,AUH
2618,FANCC
2619,ROR2
2620,PTCH1
2621,SPTLC1
2622,MSX2
2623,ERCC6L2
2624,SFXN1
2625,HABP4
2626,CTSV
2627,Drd1
2628,ZNF346
2629,AAED1
2630,CDK20
2631,LMAN2
2632,MXD3
2633,PRELID1
2634,NSD1
2635,PDLIM7
2636,DDX41
2637,Fam193b
2638,PCBD2
2639,TXNDC15
2640,DDX46
2641,CAMLG
2642,B4GALT7
2643,CXCL14
2644,Zfp729a
2645,PTDSS1
2646,Mterf3
2647,UQCRB
2648,FASTKD3
2649,X1700001L19Rik
2650,ADCY2
2651,CETN3
2652,SMAD5
2653,TRPC7
2654,HNRNPK
2655,CCNH
2656,RASA1
2657,X2210016F16Rik
2658,GKAP1
2659,NAA35
2660,GOLM1
2661,AGTPBP1
2662,DAPK1
2663,SLC6A19
2664,NKD2
2665,TRIP13
2666,CEP72
2667,TPPP
2668,AHRR
2669,PDCD6
2670,SDHA
2671,CCDC127
2672,LRRC14B
2673,ERAP1
2674,CAST
2675,PCSK1
2676,RHOBTB3
2677,SPATA9
2678,GLRX
2679,ARSK
2680,SRD5A1
2681,NSUN2
2682,MCTP1
2683,Slf1
2684,NDUFS6
2685,MRPL36
2686,LPCAT1
2687,SLC6A3
2688,CLPTM1L
2689,HAPLN1
2690,VCAN
2691,XRCC4
2692,ATG10
2693,ACOT12
2694,ZCCHC9
2695,CD180
2696,SLC30A5
2697,RAD17
2698,MARVELD2
2699,OCLN
2700,GTF2H2
2701,SERF1A
2702,SMN1
2703,MCCC2
2704,CARTPT
2705,PTCD2
2706,BTF3
2707,ANKRA2
2708,ARHGEF28
2709,HEXB
2710,GFM2
2711,POLK
2712,COL4A3BP
2713,HMGCR
2714,POC5
2715,F2RL2
2716,IQGAP2
2717,CRHBP
2718,AGGF1
2719,PDE8B
2720,AP3B1
2721,SCAMP1
2722,JMY
2723,DIMT1
2724,KIF2A
2725,ERCC8
2726,ELOVL7
2727,DEPDC1B
2728,Pde4d
2729,RAB3C
2730,PLK2
2731,THBS4
2732,SERINC5
2733,MTX3
2734,ZFYVE16
2735,DHFR
2736,RASGRF2
2737,Erbin
2738,NLN
2739,TRAPPC13
2740,TRIM23
2741,PPWD1
2742,CENPK
2743,CWC27
2744,Srek1ip1
2745,RGS7BP
2746,RNF180
2747,HTR1A
2748,PARP8
2749,EMB
2750,HCN1
2751,MRPS30
2752,FGF10
2753,SLC4A7
2754,PSMD6
2755,ATXN7
2756,FEZF2
2757,PTPRG
2758,X4930452B06Rik
2759,PDHB
2760,FAM107A
2761,KCTD6
2762,MAP3K1
2763,IL6ST
2764,DDX4
2765,Plpp1
2766,GPX8
2767,BC067074
2768,NDUFS4
2769,FST
2770,Kat6b
2771,SAMD8
2772,VDAC2
2773,NKIRAS1
2774,COMTD1
2775,UBE2E1
2776,NR1D2
2777,THRB
2778,DLG5
2779,NGLY1
2780,OXSM
2781,DYDC2
2782,FAM213A
2783,GLUD1
2784,BMPR1A
2785,LDB3
2786,CDHR1
2787,NID2
2788,X2700060E02Rik
2789,NUDT13
2790,ECD
2791,DNAJC9
2792,ANXA7
2793,MSS51
2794,PPP3CB
2795,ZSWIM8
2796,CAMK2G
2797,PLAU
2798,VCL
2799,AP3M1
2800,TXNDC16
2801,ERO1L
2802,PSMC6
2803,BMP4
2804,SAMD4A
2805,MAPK1IP1L
2806,Ktn1
2807,PELI2
2808,SLC35F4
2809,ANXA11
2810,Tmem254b
2811,PPIF
2812,SLMAP
2813,RNASE4
2814,ARF4
2815,HACL1
2816,EAF1
2817,METTL6
2818,SH3BP5
2819,CAPN7
2820,ARHGEF3
2821,BTD
2822,BAP1
2823,PHF7
2824,GALNT15
2825,SEMA3G
2826,DPH3
2827,OXNAD1
2828,Gm6768
2829,Nisch
2830,PARG
2831,OGDHL
2832,GLT8D1
2833,SPCS1
2834,NEK4
2835,EBPL
2836,KPNA3
2837,SPRYD7
2838,RNASEH2B
2839,MAPK8
2840,PSPC1
2841,CTSB
2842,GDF10
2843,ZMYM2
2844,CRYL1
2845,ANXA8L1
2846,Eef1akmt1
2847,XPO4
2848,TKT
2849,PINX1
2850,LATS2
2851,DCP1A
2852,SAP18
2853,SKA3
2854,Mrpl57
2855,ZDHHC20
2856,HMBOX1
2857,MICU2
2858,FGF9
2859,INTS9
2860,EXTL3
2861,CAB39L
2862,CDADC1
2863,ATP8A2
2864,AMER2
2865,MTMR6
2866,SPATA13
2867,CACNA2D3
2868,MIPEP
2869,WNT5A
2870,ESD
2871,LCP1
2872,Zc3h13
2873,GPALPP1
2874,NUFIP1
2875,TSC22D1
2876,ENOX1
2877,DNAJC15
2878,EPSTI1
2879,AKAP11
2880,RGCC
2881,TDRD3
2882,NAA16
2883,Diaph3
2884,MTRF1
2885,WBP4
2886,SUGT1
2887,LECT1
2888,ELP3
2889,PBK
2890,ESCO2
2891,CCDC25
2892,CLU
2893,EPHX2
2894,CHRNA2
2895,TRIM35
2896,STMN4
2897,DPYSL2
2898,BNIP3L
2899,PPP2R2A
2900,EBF2
2901,Nefm
2902,NEFL
2903,Nkx3.1
2904,PIBF1
2905,BORA
2906,RHOBTB2
2907,KLHL1
2908,BIN3
2909,PDLIM2
2910,SORBS3
2911,PPP3CC
2912,SLC39A14
2913,FAM160B2
2914,HR
2915,SFTPC
2916,BMP1
2917,DMTN
2918,XPO7
2919,FGF17
2920,DOK2
2921,GFRA2
2922,RB1
2923,RCBTB2
2924,ITM2B
2925,MED4
2926,SUCLA2
2927,UCHL3
2928,GPC5
2929,SPRY2
2930,RBM26
2931,RNF219
2932,EDNRB
2933,SCEL
2934,FBXL3
2935,CLN5
2936,DCT
2937,TGDS
2938,GPR180
2939,CLDN10
2940,DNAJC3
2941,MBNL2
2942,NIPBL
2943,NUP155
2944,OSMR
2945,FYB
2946,DAB2
2947,TTC33
2948,RAB2B
2949,METTL3
2950,DAD1
2951,LRP10
2952,REM2
2953,HAUS4
2954,AJUBA
2955,X4931414P19Rik
2956,SLC7A8
2957,FBXO4
2958,ACIN1
2959,OXCT1
2960,DROSHA
2961,PSMB5
2962,PABPN1
2963,X6030458C11Rik
2964,PDZD2
2965,SLC22A17
2966,GOLPH3
2967,ZFR
2968,EFS
2969,NGDN
2970,SUB1
2971,NPR3
2972,JPH4
2973,DHRS4
2974,LRRC16B
2975,CPNE6
2976,DCAF11
2977,PSME1
2978,EMC9
2979,CIDEB
2980,ADCY4
2981,SDR39U1
2982,ZSCAN26
2983,SEMA5A
2984,CCT5
2985,CMBL
2986,ROPN1L
2987,ANKRD33B
2988,CTNND2
2989,TARS
2990,AMACR
2991,Skor1
2992,RAI14
2993,BRIX1
2994,RAD1
2995,NADK2
2996,MTDH
2997,LAPTM4B
2998,SDC2
2999,DNAH5
3000,TRIO
3001,ANKH
3002,MARCH11
3003,FAM134B
3004,MYO10
3005,RNF19A
3006,PABPC1
3007,YWHAZ
3008,RRM2B
3009,ATP6V1C1
3010,BAALC
3011,FZD6
3012,SLC25A32
3013,DCAF13
3014,DPYS
3015,LRP12
3016,ZFPM2
3017,OXR1
3018,ANGPT1
3019,CSMD3
3020,EIF3H
3021,UTP23
3022,RAD21
3023,CDH10
3024,SHCBP1
3025,Rida
3026,MATN2
3027,POP1
3028,STK3
3029,KHDRBS3
3030,ZFAT
3031,EIF3E
3032,EMC2
3033,ENY2
3034,EBAG9
3035,SYBU
3036,KCNV1
3037,MYC
3038,KIAA0196
3039,SQLE
3040,MTSS1
3041,NDUFB9
3042,FBXO32
3043,WDYHV1
3044,ATAD2
3045,ZHX1
3046,TBC1D31
3047,DERL1
3048,MTBP
3049,MRPL13
3050,COL14A1
3051,SLA
3052,LRRC6
3053,ADCY8
3054,ASAP1
3055,FAM49B
3056,WNT7B
3057,PPARA
3058,TRMU
3059,BRD1
3060,TEF
3061,ZC3H7B
3062,RANGAP1
3063,L3MBTL2
3064,Rbx1
3065,Xpnpep3
3066,ST13
3067,SLC25A17
3068,ADSL
3069,FAM83F
3070,MIEF1
3071,TAB1
3072,SYNGR1
3073,CACNA1I
3074,DEPTOR
3075,DNAL4
3076,NPTXR
3077,DSCC1
3078,Josd1
3079,TOMM22
3080,CBY1
3081,DMC1
3082,CSNK1E
3083,FAM118A
3084,SH3BP1
3085,SAMM50
3086,PARVB
3087,PARVG
3088,C1QTNF6
3089,EFCAB6
3090,TTLL1
3091,MYH9
3092,ADAMTS20
3093,NDUFA6
3094,TWF1
3095,SMDT1
3096,NAGA
3097,NELL2
3098,SEPT3
3099,SLC38A2
3100,SREBF2
3101,SLC38A4
3102,RPAP3
3103,ENDOU
3104,RAPGEF3
3105,XRCC6
3106,DESI1
3107,PMM1
3108,HDAC7
3109,POLR3H
3110,ACO2
3111,GTSF1
3112,NCKAP1L
3113,PDE1B
3114,PPP1R1A
3115,SHISA9
3116,TXNDC11
3117,LITAF
3118,NUBP1
3119,EMP2
3120,X1810013L24Rik
3121,BCL6
3122,CLDN1
3123,IL1RAP
3124,ANKS3
3125,NUDT16L1
3126,MGRN1
3127,SRL
3128,CREBBP
3129,FGF12
3130,HRASLS
3131,ZNF251
3132,HES1
3133,ZNF263
3134,ATP13A3
3135,GLYR1
3136,TMEM44
3137,LSG1
3138,ROGDI
3139,X4930451G09Rik
3140,Eef2kmt
3141,ERCC4
3142,GPT
3143,APOD
3144,ADCK5
3145,CYC1
3146,SHARPIN
3147,MAF1
3148,Hgh1
3149,DGAT1
3150,HSF1
3151,BOP1
3152,MROH1
3153,FBXL6
3154,SLC52A2
3155,GPAA1
3156,OPLAH
3157,GRINA
3158,PLEC
3159,SCRIB
3160,TSTA3
3161,PYCRL
3162,Naprt
3163,GSDMD
3164,LY6H
3165,RHPN1
3166,Ly6c2
3167,LY6E
3168,Gm9747
3169,LYNX1
3170,Lypd2
3171,ZBTB11
3172,ARC
3173,CEP97
3174,PTK2
3175,MAPK12
3176,LMF2
3177,CHKB
3178,MAPK8IP2
3179,ARSA
3180,RABL2A
3181,ACR
3182,SHANK3
3183,KIF21A
3184,Yaf2
3185,ZCRB1
3186,ALCAM
3187,CBLB
3188,BBX
3189,Nectin3
3190,TAGLN3
3191,CD200
3192,ATG3
3193,SLC35A5
3194,CCDC80
3195,CD200R1
3196,GTPBP8
3197,MZT2A
3198,PRKDC
3199,MCM4
3200,UBE2V2
3201,SNAI2
3202,FOPNL
3203,NDE1
3204,MPV17L
3205,PDXDC1
3206,NTAN1
3207,RRN3
3208,BFAR
3209,PARN
3210,B3GNT5
3211,BOC
3212,SIDT1
3213,NAA50
3214,Ccdc191
3215,HIRA
3216,QTRTD1
3217,MRPL40
3218,GBE1
3219,ZBTB20
3220,USP7
3221,PMM2
3222,Tmem114
3223,DGCR8
3224,TRMT2A
3225,ARL6
3226,MINA
3227,CPOX
3228,Cldnd1
3229,ST3GAL6
3230,CMSS1
3231,TBC1D23
3232,KLHL22
3233,NIT2
3234,TOMM70A
3235,TMEM45A
3236,SLC7A4
3237,TFG
3238,P2RX6
3239,Lrrc74b
3240,THAP7
3241,LZTR1
3242,NCAM2
3243,AIFM3
3244,SNAP29
3245,SERPIND1
3246,CCDC116
3247,SDF2L1
3248,DLG1
3249,PPIL2
3250,SENP5
3251,YPEL1
3252,NCBP2
3253,TOP3B
3254,MFI2
3255,PAK2
3256,Spag6l
3257,WDR53
3258,FGD4
3259,DNM1L
3260,IGSF11
3261,TNK2
3262,YARS2
