,genes
4832,PER2
4833,PLXNB3
4834,KLF10
4835,POLG
4836,SPON1
4837,CARD6
4838,IL33
4839,CD48
4840,HIC2
4841,ARMCX6
4842,PDS5B
4843,DVL3
4844,ZNF804B
4845,TRIM41
4846,NDST4
4847,ZNF219
4848,ZBTB11
4849,MACROD2
4850,ETNK2
4851,SLC12A2
4852,SF3A3
4853,ISG20L2
4854,TMEM81
4855,TPH2
4856,CYHR1
4857,VWA3A
4858,FIGN
4859,HDAC10
4860,ACTR2
4861,METTL5
4862,NME1
4863,HECW2
4864,DPH2
4865,CYCS
4866,SDF2
4867,ABHD8
4868,MTA3
4869,SPAG17
4870,ARL4C
4871,CDKL5
4872,GAS7
4873,TRMT1
4874,PPT2
4875,FZD3
4876,ECE1
4877,POPDC3
4878,ARNTL2
4879,PXMP4
4880,ATP2B1
4881,EXOSC5
4882,PRR7
4883,PSMC1
4884,BANP
4885,KCNMB4
4886,BCL2L15
4887,GPR34
4888,DOCK3
4889,FAM83D
4890,L2HGDH
4891,KIF17
4892,SPCS3
4893,EPHA7
4894,RNFT1
4895,TOX
4896,RSPO1
4897,MAP3K1
4898,GON4L
4899,C2CD5
4900,NR3C2
4901,DLK2
4902,NAPG
4903,RIF1
4904,KRT18
4905,PWWP2A
4906,TMEM68
4907,IKZF5
4908,ZER1
4909,RAPGEF1
4910,DOCK10
4911,LMBR1L
4912,SGMS1
4913,ATP6V0D1
4914,SCARF2
4915,TBP
4916,GOLGB1
4917,TRAIP
4918,CD200R1
4919,B3GAT1
4920,FREM3
4921,PDE2A
4922,PHF13
4923,SCAMP3
4924,GRM7
4925,FZD7
4926,GPR137C
4927,ZC3HAV1
4928,ATP13A3
4929,BRSK2
4930,ABTB1
4931,FHOD3
4932,REPS2
4933,UNC79
4934,YBX2
4935,TRMU
4936,KANSL3
4937,AAMP
4938,GATA3
4939,LAMP5
4940,AARS2
4941,FRMD5
4942,PPRC1
4943,OSBPL6
4944,APEH
4945,CACNA1G
4946,RSBN1
4947,CCDC85A
4948,SCARA5
4949,SLC35G1
4950,OPTN
4951,ENC1
4952,MLF2
4953,ARNTL
4954,ZDHHC21
4955,ZFAND6
4956,ZNF184
4957,CHRM1
4958,SH2B1
4959,PPM1J
4960,BNC2
4961,ACTL6A
4962,USP37
4963,CTSB
4964,TMOD2
4965,DHX57
4966,ROBO2
4967,GJA1
4968,GPRIN1
4969,NPRL2
4970,MRPL41
4971,PSMG1
4972,GRIP1
4973,COL19A1
4974,ART3
4975,COG1
4976,RMDN2
4977,CDKN3
4978,BRICD5
4979,ARF3
4980,HMCN2
4981,CD164
4982,ADAP1
4983,PRKCH
4984,TMEM255B
4985,DTNBP1
4986,TNFSF12
4987,NREP
4988,BAMBI
4989,LRRTM3
4990,DHPS
4991,SLITRK3
4992,ECM1
4993,GDAP1L1
4994,NRP2
4995,DDX42
4996,SYT5
4997,LATS2
4998,ITFG1
4999,XYLT1
5000,AZIN1
5001,DGKI
5002,CACNA1I
5003,EFCAB1
5004,FBXL18
5005,SPHKAP
5006,RNF150
5007,GLRX2
5008,WDR59
5009,CCDC148
5010,OSBPL1A
5011,NEFH
5012,RPRD1A
5013,RAI14
5014,PID1
5015,KDELR3
5016,RAB11FIP1
5017,LIMK1
5018,PSAT1
5019,PALMD
5020,SETD2
5021,TMED7
5022,PCLO
5023,LONP1
5024,TBR1
5025,TIMM44
5026,LAT
5027,TMEM159
5028,LY6E
5029,PEPD
5030,LAMA2
5031,SLC9A5
5032,SYNPO
5033,SORCS1
5034,SHQ1
5035,PHAX
5036,CRYBA2
5037,PLXNB2
5038,MED8
5039,SESN1
5040,ERMN
5041,CSGALNACT1
5042,LGALS3BP
5043,FBLN7
5044,BTBD9
5045,SRGAP1
5046,HSPA2
5047,CACNB4
5048,GPATCH4
5049,FBXO34
5050,PHF20
5051,CNTNAP3
5052,CUL9
5053,ELOVL4
5054,HSPBP1
5055,GABARAPL1
5056,TMTC2
5057,MAP2K2
5058,PTPN13
5059,SLC2A12
5060,SMIM19
5061,EYA1
5062,RASL11B
5063,LYRM7
5064,COX5A
5065,IMPDH1
5066,NRSN2
5067,YPEL4
5068,BTC
5069,ABCC10
5070,FLOT2
5071,FOXN2
5072,OLFM3
5073,SAMD3
5074,COBL
5075,REEP2
5076,RCOR1
5077,PRADC1
5078,RSPO3
5079,KNTC1
5080,AMER3
5081,KCNT2
5082,DEPDC7
5083,GUCY2D
5084,ANXA7
5085,DENND2D
5086,SLC37A3
5087,PRIMA1
5088,KIF24
5089,CROCC
5090,GRP
5091,CDH9
5092,TJP2
5093,ST18
5094,TSPYL2
5095,PPP6R2
5096,KALRN
5097,MAP3K6
5098,GOLM1
5099,AIM2
5100,FAM107B
5101,PARP2
5102,PIP4K2C
5103,ITGA8
5104,HTR5A
5105,NSUN6
5106,WNT6
5107,TGFBI
5108,ACSF3
5109,CCDC169
5110,CACNB1
5111,PKIG
5112,TMEM127
5113,RTN4RL1
5114,HTR3A
5115,DLEU7
5116,MAPK3
5117,TRUB1
5118,COQ3
5119,MRPS36
5120,SNPH
5121,HOOK3
5122,KLF11
5123,VPS53
5124,GIT1
5125,CLN3
5126,SORCS3
5127,SPAG6
5128,ADRA2C
5129,TIGD3
5130,ZFHX4
5131,MPPED1
5132,CYTH3
5133,TRPM2
5134,DYDC2
5135,HSF2BP
5136,SMUG1
5137,SCD
5138,ANKRD46
5139,POMGNT2
5140,LPP
5141,EZH1
5142,MOV10
5143,CTXN3
5144,EVI2A
5145,DNM1
5146,CTSC
5147,DYRK3
5148,NKD1
5149,FBXW7
5150,MBOAT7
5151,C15orf41
5152,MYH15
5153,AQP9
5154,ARHGAP33
5155,GPSM1
5156,TMEM145
5157,KDM5D
5158,ELAVL3
5159,INCENP
5160,KCNAB3
5161,AP4S1
5162,PGD
5163,SLC29A3
5164,PPP3CC
5165,RTN4R
5166,C12orf60
5167,TMEM125
5168,CXXC5
5169,LHX2
5170,MROH8
5171,DGKZ
5172,HINFP
5173,ISLR2
5174,GPC4
5175,B3GALT2
5176,ZC3H12B
5177,NIPAL2
5178,SLC17A8
5179,COL16A1
5180,CFTR
5181,CKAP5
5182,ITPA
5183,PANX2
5184,CCT4
5185,SLC35F3
5186,ADSL
5187,LRRTM1
5188,GABRB1
5189,ALPK3
5190,EFCAB6
5191,MGRN1
5192,RUFY2
5193,ZC3H12C
5194,L3MBTL3
5195,PPP4R4
5196,CMC2
5197,SNX7
5198,USP49
5199,DLX2
5200,PRPF40B
5201,NETO2
5202,RC3H2
5203,NEURL1B
5204,TMPO
5205,CLP1
5206,PCSK1
5207,SLC25A36
5208,P2RY6
5209,JAKMIP2
5210,THYN1
5211,WNT7B
5212,GPRASP1
5213,ANO3
5214,PFKP
5215,UTP6
5216,DDX54
5217,FOCAD
5218,FAM228A
5219,GBX2
5220,STK36
5221,ADAR
5222,HHIP
5223,CLTB
5224,COPS7A
5225,GLRA2
5226,DSCC1
5227,ASAP1
5228,DDX51
5229,RPS6KL1
5230,RSAD1
5231,TMPRSS5
5232,BTBD1
5233,STX6
5234,INSM2
5235,MOSPD3
5236,UBAC2
5237,MAD2L1
5238,TCF12
5239,PDGFD
5240,BRINP1
5241,C21orf91
5242,ME3
5243,NOA1
5244,S100PBP
5245,FAM168A
5246,CSNK1G2
5247,FBXL12
5248,NMRK1
5249,PJA2
5250,RAB3A
5251,FAM102B
5252,PLXNA2
5253,PLS1
5254,CADM1
5255,PLA2G3
5256,EFNB2
5257,CNKSR2
5258,EGFL6
5259,PCGF6
5260,MAPK8
5261,CCDC9
5262,HECTD4
5263,LTBP4
5264,ZNF676
5265,ZNF777
5266,ZNF212
5267,FBXO41
5268,SEMA3C
5269,GFOD2
5270,LMBRD2
5271,RSPH9
5272,AHSA1
5273,RAB11FIP3
5274,HS6ST2
5275,PKDCC
5276,RORA
5277,FOXRED2
5278,CARHSP1
5279,KCNV1
5280,LEF1
5281,KLHL35
5282,LIMD2
5283,KLHL11
5284,SEC14L1
5285,AKAP5
5286,LYPD6B
5287,IRAK4
5288,DNAJC5
5289,NADK2
5290,FAM78B
5291,HAS1
5292,NMRAL1
5293,GNG8
5294,LZTS1
5295,PDE4A
5296,STC1
5297,ARHGAP32
5298,CA12
5299,CLPTM1
5300,TAPT1
5301,MGLL
5302,ROMO1
5303,TRAM2
5304,TMEM52
5305,ARHGEF25
5306,CCDC62
5307,MGAT4C
5308,CDO1
5309,ZNF623
5310,MMD
5311,IRF7
5312,SYT13
5313,DCBLD1
5314,ARL6
5315,CCL28
5316,IGHMBP2
5317,TM9SF4
5318,RAB40C
5319,FZD6
5320,PIGQ
5321,TSTA3
5322,DIP2B
5323,GGA2
5324,SIVA1
5325,CXCR4
5326,AUH
5327,FAM118B
5328,ZFYVE9
5329,MCCC1
5330,ACAP3
5331,RAB6B
5332,F12
5333,CLSTN1
5334,NCAM2
5335,CAMTA1
5336,MPDZ
5337,ARMC8
5338,LRP2
5339,DPF3
5340,METAP1
5341,GNB4
5342,CUL7
5343,SPARC
5344,TDRD1
5345,PDLIM5
5346,ADCYAP1
5347,AHRR
5348,ARID5B
5349,CCNDBP1
5350,PABPC1L
5351,FAM131B
5352,SYT10
5353,KLHL17
5354,SCN5A
5355,KAT5
5356,CUX2
5357,NPTX1
5358,RASGEF1C
5359,HES7
5360,MESP2
5361,CABLES2
5362,EGF
5363,PINX1
5364,NECAB3
5365,CNTNAP2
5366,THBS2
5367,TNFAIP6
5368,SCYL1
5369,MYD88
5370,PCDH7
5371,GDA
5372,PLAGL1
5373,BRK1
5374,TMEM106C
5375,MVD
5376,ATG9A
5377,BECN1
5378,CEP19
5379,PPP1R26
5380,IVD
5381,AEBP1
5382,ASPM
5383,NPHP4
5384,SS18L1
5385,GPALPP1
5386,NEK2
5387,SLC35D1
5388,ZFP1
5389,POU2F2
5390,NLE1
5391,PTTG1IP
5392,TRIM9
5393,RS1
5394,VWC2
5395,PPP1R13B
5396,RNF6
5397,SLC30A4
5398,IGFBPL1
5399,TSR1
5400,IL17D
5401,MAP2K5
5402,SYNE3
5403,PIGL
5404,TPPP3
5405,OSCAR
5406,P2RX6
5407,COX11
5408,EGLN3
5409,KCNF1
5410,RNF216
5411,UGT8
5412,GLB1
5413,TINCR
5414,KIF3B
5415,SH3GL2
5416,SMG7
5417,FAM131A
5418,QRICH1
5419,ACTN4
5420,ATOX1
5421,COL25A1
5422,GTF3A
5423,PMS1
5424,LIMD1
5425,KCNH2
5426,TMEM67
5427,PPME1
5428,TM2D3
5429,SMIM13
5430,PHYH
5431,ORC2
5432,EFNA3
5433,TMEM14A
5434,DAGLB
5435,SMYD5
5436,ATXN7L3
5437,EXTL2
5438,OCA2
5439,PFKL
5440,FBN1
5441,ST8SIA1
5442,COX18
5443,ZNF641
5444,NNAT
5445,ANO1
5446,MBD1
5447,DLG2
5448,TMEM120B
5449,IYD
5450,SPRY4
