,genes
15446,SEC31A
15447,SEC31B
15448,SEC61A1
15449,SEC61A2
15450,SEC61B
15451,SEC61G
15452,SEC62
15453,SEC63
15454,SECISBP2
15455,SECISBP2L
15456,SECTM1
15457,SEH1L
15458,SEL1L
15459,SEL1L2
15460,SEL1L3
15461,SELE
15462,SELENBP1
15463,SELENOF
15464,SELENOH
15465,SELENOI
15466,SELENOK
15467,SELENOM
15468,SELENON
15469,SELENOO
15470,SELENOP
15471,SELENOS
15472,SELENOT
15473,SELENOV
15474,SELENOW
15475,SELL
15476,SELP
15477,SELPLG
15478,SEM1
15479,SEMA3A
15480,SEMA3B
15481,SEMA3B-AS1
15482,SEMA3C
15483,SEMA3D
15484,SEMA3E
15485,SEMA3F
15486,SEMA3G
15487,SEMA4A
15488,SEMA4B
15489,SEMA4C
15490,SEMA4D
15491,SEMA4F
15492,SEMA4G
15493,SEMA5A
15494,SEMA5B
15495,SEMA6A
15496,SEMA6B
15497,SEMA6C
15498,SEMA6D
15499,SEMA7A
15500,SEMG1
15501,SEMG2
15502,SENCR
15503,SENP1
15504,SENP2
15505,SENP3
15506,SENP5
15507,SENP6
15508,SENP7
15509,SENP8
15510,SEPHS1
15511,SEPHS2
15512,SEPSECS
15513,SEPT1
15514,SEPT10
15515,SEPT11
15516,SEPT12
15517,SEPT14
15518,SEPT2
15519,SEPT3
15520,SEPT4
15521,SEPT6
15522,SEPT7
15523,SEPT7P2
15524,SEPT7P9
15525,SEPT8
15526,SEPT9
15527,SERAC1
15528,SERBP1
15529,SERF2
15530,SERGEF
15531,SERHL
15532,SERHL2
15533,SERINC1
15534,SERINC2
15535,SERINC3
15536,SERINC4
15537,SERINC5
15538,SERP1
15539,SERP2
15540,SERPINA1
15541,SERPINA10
15542,SERPINA11
15543,SERPINA12
15544,SERPINA13P
15545,SERPINA2
15546,SERPINA3
15547,SERPINA4
15548,SERPINA5
15549,SERPINA6
15550,SERPINA7
15551,SERPINA9
15552,SERPINB1
15553,SERPINB10
15554,SERPINB11
15555,SERPINB12
15556,SERPINB13
15557,SERPINB2
15558,SERPINB3
15559,SERPINB4
15560,SERPINB5
15561,SERPINB6
15562,SERPINB7
15563,SERPINB8
15564,SERPINB9
15565,SERPINB9P1
15566,SERPINC1
15567,SERPIND1
15568,SERPINE1
15569,SERPINE2
15570,SERPINE3
15571,SERPINF1
15572,SERPINF2
15573,SERPING1
15574,SERPINH1
15575,SERPINI1
15576,SERPINI2
15577,SERTAD1
15578,SERTAD2
15579,SERTAD3
15580,SERTAD4
15581,SERTAD4-AS1
15582,SERTM1
15583,SESN1
15584,SESN2
15585,SESN3
15586,SESTD1
15587,SET
15588,SETBP1
15589,SETD1A
15590,SETD1B
15591,SETD2
15592,SETD3
15593,SETD4
15594,SETD5
15595,SETD6
15596,SETD7
15597,SETD9
15598,SETDB1
15599,SETDB2
15600,SETMAR
15601,SETSIP
15602,SETX
15603,SEZ6
15604,SEZ6L
15605,SEZ6L2
15606,SF1
15607,SF3A1
15608,SF3A2
15609,SF3A3
15610,SF3B1
15611,SF3B2
15612,SF3B3
15613,SF3B4
15614,SF3B5
15615,SF3B6
15616,SFI1
15617,SFMBT1
15618,SFMBT2
15619,SFN
15620,SFPQ
15621,SFR1
15622,SFRP1
15623,SFRP2
15624,SFRP4
15625,SFRP5
15626,SFSWAP
15627,SFT2D1
15628,SFT2D2
15629,SFT2D3
15630,SFTA1P
15631,SFTA2
15632,SFTA3
15633,SFTPA1
15634,SFTPB
15635,SFTPC
15636,SFTPD
15637,SFXN1
15638,SFXN2
15639,SFXN3
15640,SFXN4
15641,SFXN5
15642,SGCA
15643,SGCB
15644,SGCD
15645,SGCE
15646,SGCG
15647,SGCZ
15648,SGF29
15649,SGIP1
15650,SGK1
15651,SGK2
15652,SGK3
15653,SGK494
15654,SGMS1
15655,SGMS2
15656,SGO1
15657,SGO2
15658,SGPL1
15659,SGPP1
15660,SGPP2
15661,SGSH
15662,SGSM1
15663,SGSM2
15664,SGSM3
15665,SGTA
15666,SGTB
15667,SH2B1
15668,SH2B2
15669,SH2B3
15670,SH2D1A
15671,SH2D1B
15672,SH2D2A
15673,SH2D3A
15674,SH2D3C
15675,SH2D4A
15676,SH2D4B
15677,SH2D5
15678,SH2D6
15679,SH2D7
15680,SH3BGR
15681,SH3BGRL
15682,SH3BGRL2
15683,SH3BGRL3
15684,SH3BP1
15685,SH3BP2
15686,SH3BP4
15687,SH3BP5
15688,SH3BP5L
15689,SH3D19
15690,SH3D21
15691,SH3GL1
15692,SH3GL2
15693,SH3GL3
15694,SH3GLB1
15695,SH3GLB2
15696,SH3KBP1
15697,SH3PXD2A
15698,SH3PXD2B
15699,SH3RF1
15700,SH3RF2
15701,SH3RF3
15702,SH3RF3-AS1
15703,SH3TC1
15704,SH3TC2
15705,SH3YL1
15706,SHANK1
15707,SHANK2
15708,SHANK2-AS3
15709,SHANK3
15710,SHARPIN
15711,SHB
15712,SHBG
15713,SHC1
15714,SHC2
15715,SHC3
15716,SHC4
15717,SHCBP1
15718,SHCBP1L
15719,SHD
15720,SHE
15721,SHF
15722,SHH
15723,SHISA2
15724,SHISA3
15725,SHISA4
15726,SHISA5
15727,SHISA6
15728,SHISA7
15729,SHISA8
15730,SHISA9
15731,SHISAL1
15732,SHISAL2A
15733,SHKBP1
15734,SHMT1
15735,SHMT2
15736,SHOC2
15737,SHOX
15738,SHOX2
15739,SHPK
15740,SHPRH
15741,SHQ1
15742,SHROOM1
15743,SHROOM2
15744,SHROOM3
15745,SHROOM4
15746,SHTN1
15747,SI
15748,SIAE
15749,SIAH1
15750,SIAH2
15751,SIAH3
15752,SIDT1
15753,SIDT2
15754,SIGIRR
15755,SIGLEC1
15756,SIGLEC10
15757,SIGLEC11
15758,SIGLEC12
15759,SIGLEC14
15760,SIGLEC15
15761,SIGLEC17P
15762,SIGLEC5
15763,SIGLEC6
15764,SIGLEC7
15765,SIGLEC8
15766,SIGLEC9
15767,SIGLECL1
15768,SIGMAR1
15769,SIK2
15770,SIK3
15771,SIKE1
15772,SIL1
15773,SIM1
15774,SIM2
15775,SIMC1
15776,SIN3A
15777,SIN3B
15778,SINHCAF
15779,SIPA1
15780,SIPA1L1
15781,SIPA1L2
15782,SIPA1L3
15783,SIRPA
15784,SIRPB1
15785,SIRPB2
15786,SIRPD
15787,SIRPG
15788,SIRT1
15789,SIRT2
15790,SIRT3
15791,SIRT4
15792,SIRT5
15793,SIRT6
15794,SIRT7
15795,SIT1
15796,SIVA1
15797,SIX1
15798,SIX2
15799,SIX3
15800,SIX3-AS1
15801,SIX4
15802,SIX5
15803,SIX6
15804,SKA1
15805,SKA2
15806,SKA3
15807,SKAP1
15808,SKAP2
15809,SKI
15810,SKIDA1
15811,SKIL
15812,SKINT1L
15813,SKIV2L
15814,SKOR1
15815,SKP1
15816,SKP1P2
15817,SKP2
15818,SLA
15819,SLA2
15820,SLAIN1
15821,SLAIN2
15822,SLAMF1
15823,SLAMF6
15824,SLAMF7
15825,SLAMF8
15826,SLAMF9
15827,SLBP
15828,SLC10A1
15829,SLC10A2
15830,SLC10A3
15831,SLC10A4
15832,SLC10A5
15833,SLC10A6
15834,SLC10A7
15835,SLC11A1
15836,SLC11A2
15837,SLC12A1
15838,SLC12A2
15839,SLC12A3
15840,SLC12A4
15841,SLC12A5
15842,SLC12A6
15843,SLC12A7
15844,SLC12A8
15845,SLC12A9
15846,SLC13A1
15847,SLC13A2
15848,SLC13A3
15849,SLC13A4
15850,SLC13A5
15851,SLC14A1
15852,SLC14A2
15853,SLC14A2-AS1
15854,SLC15A1
15855,SLC15A2
15856,SLC15A3
15857,SLC15A4
15858,SLC16A1
15859,SLC16A10
15860,SLC16A11
15861,SLC16A12
15862,SLC16A13
15863,SLC16A14
15864,SLC16A2
15865,SLC16A3
15866,SLC16A4
15867,SLC16A5
15868,SLC16A6
15869,SLC16A7
15870,SLC16A8
15871,SLC16A9
15872,SLC17A1
15873,SLC17A2
15874,SLC17A3
15875,SLC17A4
15876,SLC17A5
15877,SLC17A6
15878,SLC17A7
15879,SLC17A8
15880,SLC17A9
15881,SLC18A1
15882,SLC18A2
15883,SLC18A3
15884,SLC18B1
15885,SLC19A1
15886,SLC19A2
15887,SLC19A3
15888,SLC1A1
15889,SLC1A2
15890,SLC1A3
15891,SLC1A4
15892,SLC1A5
15893,SLC1A6
15894,SLC1A7
15895,SLC20A1
15896,SLC20A2
15897,SLC22A1
15898,SLC22A10
15899,SLC22A11
15900,SLC22A12
15901,SLC22A13
15902,SLC22A14
15903,SLC22A15
15904,SLC22A16
15905,SLC22A17
15906,SLC22A18
15907,SLC22A18AS
15908,SLC22A2
15909,SLC22A20P
15910,SLC22A23
15911,SLC22A24
15912,SLC22A25
15913,SLC22A3
15914,SLC22A31
15915,SLC22A4
15916,SLC22A5
15917,SLC22A6
15918,SLC22A7
15919,SLC22A8
15920,SLC22A9
15921,SLC23A1
15922,SLC23A2
15923,SLC23A3
15924,SLC24A1
15925,SLC24A2
15926,SLC24A3
15927,SLC24A4
15928,SLC24A5
15929,SLC25A1
15930,SLC25A10
15931,SLC25A11
15932,SLC25A12
15933,SLC25A13
15934,SLC25A14
15935,SLC25A15
15936,SLC25A16
15937,SLC25A17
15938,SLC25A18
15939,SLC25A19
15940,SLC25A2
15941,SLC25A20
15942,SLC25A21
15943,SLC25A21-AS1
15944,SLC25A22
15945,SLC25A23
15946,SLC25A24
15947,SLC25A25
15948,SLC25A26
15949,SLC25A27
15950,SLC25A28
15951,SLC25A29
15952,SLC25A3
15953,SLC25A30
15954,SLC25A31
15955,SLC25A32
15956,SLC25A33
15957,SLC25A34
15958,SLC25A35
15959,SLC25A36
15960,SLC25A37
15961,SLC25A38
15962,SLC25A39
15963,SLC25A4
15964,SLC25A40
15965,SLC25A41
15966,SLC25A42
15967,SLC25A43
15968,SLC25A44
15969,SLC25A45
15970,SLC25A46
15971,SLC25A47
15972,SLC25A48
15973,SLC25A5
15974,SLC25A5-AS1
15975,SLC25A51
15976,SLC25A51P1
15977,SLC25A52
15978,SLC25A53
15979,SLC25A6
15980,SLC26A1
15981,SLC26A10
15982,SLC26A11
15983,SLC26A2
15984,SLC26A3
15985,SLC26A4
15986,SLC26A4-AS1
15987,SLC26A5
15988,SLC26A6
15989,SLC26A7
15990,SLC26A8
15991,SLC26A9
15992,SLC27A1
15993,SLC27A2
15994,SLC27A3
15995,SLC27A4
15996,SLC27A5
15997,SLC27A6
15998,SLC28A1
15999,SLC28A2
16000,SLC28A3
16001,SLC29A1
16002,SLC29A2
16003,SLC29A3
16004,SLC29A4
16005,SLC2A1
16006,SLC2A10
16007,SLC2A11
16008,SLC2A12
16009,SLC2A13
16010,SLC2A14
16011,SLC2A2
16012,SLC2A3
16013,SLC2A4
16014,SLC2A4RG
16015,SLC2A5
16016,SLC2A6
16017,SLC2A7
16018,SLC2A8
16019,SLC2A9
16020,SLC30A1
16021,SLC30A10
16022,SLC30A2
16023,SLC30A3
16024,SLC30A4
16025,SLC30A5
16026,SLC30A6
16027,SLC30A7
16028,SLC30A8
16029,SLC30A9
16030,SLC31A1
16031,SLC31A2
16032,SLC32A1
16033,SLC33A1
16034,SLC34A1
16035,SLC34A2
16036,SLC34A3
16037,SLC35A1
16038,SLC35A2
16039,SLC35A3
16040,SLC35A4
16041,SLC35A5
16042,SLC35B1
16043,SLC35B2
16044,SLC35B3
16045,SLC35B4
16046,SLC35C1
16047,SLC35C2
16048,SLC35D1
16049,SLC35D2
16050,SLC35D3
16051,SLC35E1
16052,SLC35E3
16053,SLC35E4
16054,SLC35F1
16055,SLC35F2
16056,SLC35F3
16057,SLC35F4
16058,SLC35F5
16059,SLC35F6
16060,SLC35G1
16061,SLC35G2
16062,SLC35G3
16063,SLC35G4
16064,SLC35G5
16065,SLC35G6
16066,SLC36A1
16067,SLC36A2
16068,SLC36A3
16069,SLC36A4
16070,SLC37A1
16071,SLC37A2
16072,SLC37A3
16073,SLC37A4
16074,SLC38A1
16075,SLC38A10
16076,SLC38A11
16077,SLC38A2
16078,SLC38A3
16079,SLC38A4
16080,SLC38A5
16081,SLC38A6
16082,SLC38A7
16083,SLC38A8
16084,SLC38A9
16085,SLC39A1
16086,SLC39A10
16087,SLC39A11
16088,SLC39A12
16089,SLC39A12-AS1
16090,SLC39A13
16091,SLC39A14
16092,SLC39A2
16093,SLC39A3
16094,SLC39A4
16095,SLC39A5
16096,SLC39A6
16097,SLC39A7
16098,SLC39A8
16099,SLC39A9
16100,SLC3A1
16101,SLC3A2
16102,SLC40A1
16103,SLC41A1
16104,SLC41A2
16105,SLC41A3
16106,SLC43A1
16107,SLC43A2
16108,SLC43A3
16109,SLC44A1
16110,SLC44A2
16111,SLC44A3
16112,SLC44A4
16113,SLC44A5
16114,SLC45A1
16115,SLC45A2
16116,SLC45A3
16117,SLC45A4
16118,SLC46A1
16119,SLC46A2
16120,SLC46A3
16121,SLC47A1
16122,SLC47A2
16123,SLC48A1
16124,SLC49A3
16125,SLC4A1
16126,SLC4A10
16127,SLC4A11
16128,SLC4A1AP
16129,SLC4A2
16130,SLC4A3
16131,SLC4A4
16132,SLC4A5
16133,SLC4A7
16134,SLC4A8
16135,SLC4A9
16136,SLC50A1
16137,SLC51A
16138,SLC51B
16139,SLC52A1
16140,SLC52A2
16141,SLC52A3
16142,SLC5A1
16143,SLC5A10
16144,SLC5A11
16145,SLC5A12
16146,SLC5A2
16147,SLC5A3
16148,SLC5A4
16149,SLC5A5
16150,SLC5A6
16151,SLC5A7
16152,SLC5A8
16153,SLC5A9
16154,SLC6A1
16155,SLC6A10P
16156,SLC6A11
16157,SLC6A12
16158,SLC6A13
16159,SLC6A14
16160,SLC6A15
16161,SLC6A16
16162,SLC6A17
16163,SLC6A18
16164,SLC6A19
16165,SLC6A2
16166,SLC6A20
16167,SLC6A3
16168,SLC6A4
16169,SLC6A5
16170,SLC6A6
16171,SLC6A7
16172,SLC6A8
16173,SLC6A9
16174,SLC7A1
16175,SLC7A10
16176,SLC7A11
16177,SLC7A13
16178,SLC7A14
16179,SLC7A2
16180,SLC7A3
16181,SLC7A4
16182,SLC7A5
16183,SLC7A5P2
16184,SLC7A6
16185,SLC7A6OS
16186,SLC7A7
16187,SLC7A8
16188,SLC7A9
16189,SLC8A1
16190,SLC8A2
16191,SLC8A3
16192,SLC8B1
16193,SLC9A1
16194,SLC9A2
16195,SLC9A3
16196,SLC9A3R1
16197,SLC9A3R2
16198,SLC9A4
16199,SLC9A5
16200,SLC9A6
16201,SLC9A7
16202,SLC9A8
16203,SLC9A9
16204,SLC9B1
16205,SLC9B2
16206,SLC9C1
16207,SLC9C2
16208,SLCO1A2
16209,SLCO1B1
16210,SLCO1B3
16211,SLCO1B7
16212,SLCO1C1
16213,SLCO2A1
16214,SLCO2B1
16215,SLCO3A1
16216,SLCO4A1
16217,SLCO4C1
16218,SLCO5A1
16219,SLCO6A1
16220,SLED1
16221,SLF1
16222,SLF2
16223,SLFN11
16224,SLFN12
16225,SLFN12L
16226,SLFN13
16227,SLFN14
16228,SLFN5
16229,SLFNL1
16230,SLIRP
16231,SLIT1
16232,SLIT1-AS1
16233,SLIT2
16234,SLIT2-IT1
16235,SLIT3
16236,SLITRK1
16237,SLITRK2
16238,SLITRK3
16239,SLITRK4
16240,SLITRK5
16241,SLITRK6
16242,SLK
16243,SLMAP
16244,SLN
16245,SLPI
16246,SLTM
16247,SLU7
16248,SLURP1
16249,SLX4
16250,SLX4IP
16251,SMA5
16252,SMAD1
16253,SMAD2
16254,SMAD3
16255,SMAD4
16256,SMAD5
16257,SMAD5-AS1
16258,SMAD6
16259,SMAD7
16260,SMAD9
16261,SMAGP
16262,SMAP1
16263,SMAP2
16264,SMARCA1
16265,SMARCA2
16266,SMARCA4
16267,SMARCA5
16268,SMARCAD1
16269,SMARCAL1
16270,SMARCB1
16271,SMARCC1
16272,SMARCC2
16273,SMARCD1
16274,SMARCD2
16275,SMARCD3
16276,SMARCE1
16277,SMC1A
16278,SMC1B
16279,SMC2
16280,SMC3
16281,SMC4
16282,SMC5
16283,SMC6
16284,SMCHD1
16285,SMCO1
16286,SMCO2
16287,SMCO3
16288,SMCO4
16289,SMCP
16290,SMCR5
16291,SMCR8
16292,SMDT1
16293,SMG1
16294,SMG5
16295,SMG6
16296,SMG7
16297,SMG8
16298,SMG9
16299,SMIM1
16300,SMIM10
16301,SMIM10L1
16302,SMIM10L2A
16303,SMIM10L2B
16304,SMIM10L2B-AS1
16305,SMIM12
16306,SMIM13
16307,SMIM14
16308,SMIM15
16309,SMIM19
16310,SMIM2
16311,SMIM2-AS1
16312,SMIM20
16313,SMIM21
16314,SMIM22
16315,SMIM23
16316,SMIM24
16317,SMIM27
16318,SMIM29
16319,SMIM3
16320,SMIM30
16321,SMIM32
16322,SMIM37
16323,SMIM4
16324,SMIM6
16325,SMIM7
16326,SMIM8
16327,SMIM9
16328,SMKR1
16329,SMLR1
16330,SMNDC1
16331,SMO
16332,SMOC1
16333,SMOC2
16334,SMOX
16335,SMPD1
16336,SMPD2
16337,SMPD3
16338,SMPD4
16339,SMPDL3A
16340,SMPDL3B
16341,SMPX
16342,SMR3A
16343,SMR3B
16344,SMS
16345,SMTN
16346,SMTNL1
16347,SMTNL2
16348,SMU1
16349,SMUG1
16350,SMURF1
16351,SMURF2
16352,SMYD1
16353,SMYD2
16354,SMYD3
16355,SMYD4
16356,SMYD5
16357,SNAI1
16358,SNAI2
16359,SNAI3
16360,SNAI3-AS1
16361,SNAP23
16362,SNAP25
16363,SNAP25-AS1
16364,SNAP29
16365,SNAP47
16366,SNAP91
16367,SNAPC1
16368,SNAPC2
16369,SNAPC3
16370,SNAPC4
16371,SNAPC5
16372,SNAPIN
16373,SNCA
16374,SNCAIP
16375,SNCB
16376,SNCG
16377,SND1
16378,SND1-IT1
16379,SNED1
16380,SNF8
16381,SNHG1
16382,SNHG10
16383,SNHG11
16384,SNHG12
16385,SNHG14
16386,SNHG15
16387,SNHG16
16388,SNHG17
16389,SNHG18
16390,SNHG19
16391,SNHG20
16392,SNHG21
16393,SNHG26
16394,SNHG28
16395,SNHG5
16396,SNHG7
16397,SNHG8
16398,SNIP1
16399,SNN
16400,SNORA70
16401,SNORC
16402,SNORD22
16403,SNPH
16404,SNRK
16405,SNRNP200
16406,SNRNP25
16407,SNRNP27
16408,SNRNP35
16409,SNRNP40
16410,SNRNP48
16411,SNRNP70
16412,SNRPA
16413,SNRPA1
16414,SNRPB
16415,SNRPB2
16416,SNRPC
16417,SNRPD1
16418,SNRPD2
16419,SNRPD3
16420,SNRPE
16421,SNRPF
16422,SNRPG
16423,SNTA1
16424,SNTB1
16425,SNTB2
16426,SNTG1
16427,SNTG2
16428,SNTN
16429,SNU13
16430,SNUPN
16431,SNW1
16432,SNX1
16433,SNX10
16434,SNX11
16435,SNX12
16436,SNX13
16437,SNX14
16438,SNX16
16439,SNX17
16440,SNX18
16441,SNX19
16442,SNX2
16443,SNX20
16444,SNX21
16445,SNX22
16446,SNX24
16447,SNX25
16448,SNX27
16449,SNX29
16450,SNX29P2
16451,SNX3
16452,SNX30
16453,SNX31
16454,SNX32
16455,SNX33
16456,SNX4
16457,SNX5
16458,SNX6
16459,SNX7
16460,SNX8
16461,SNX9
16462,SOAT1
16463,SOAT2
16464,SOBP
16465,SOCS1
16466,SOCS2
16467,SOCS3
16468,SOCS4
16469,SOCS5
16470,SOCS6
16471,SOCS7
16472,SOD1
16473,SOD2
16474,SOD3
16475,SOGA1
16476,SOGA3
16477,SOHLH1
16478,SON
16479,SORBS1
16480,SORBS2
16481,SORBS3
16482,SORCS1
16483,SORCS2
16484,SORCS3
16485,SORCS3-AS1
16486,SORD2P
16487,SORL1
16488,SORT1
16489,SOS1
16490,SOS2
16491,SOST
16492,SOSTDC1
16493,SOWAHA
16494,SOWAHB
16495,SOWAHC
16496,SOWAHD
16497,SOX1
16498,SOX10
16499,SOX11
16500,SOX12
16501,SOX13
16502,SOX14
16503,SOX15
16504,SOX17
16505,SOX18
16506,SOX2
16507,SOX2-OT
16508,SOX21
16509,SOX3
16510,SOX30
16511,SOX4
16512,SOX5
16513,SOX5-AS1
16514,SOX6
16515,SOX7
16516,SOX8
16517,SOX9
16518,SOX9-AS1
16519,SP1
16520,SP100
16521,SP110
16522,SP140
16523,SP140L
16524,SP2
16525,SP3
16526,SP4
16527,SP5
16528,SP6
16529,SP7
16530,SP8
16531,SP9
16532,SPA17
16533,SPACA1
16534,SPACA3
16535,SPACA4
16536,SPACA5
16537,SPACA6
16538,SPACA7
16539,SPACA9
16540,SPAG1
16541,SPAG11B
16542,SPAG16
16543,SPAG17
16544,SPAG4
16545,SPAG5
16546,SPAG5-AS1
16547,SPAG6
16548,SPAG7
16549,SPAG8
16550,SPAG9
16551,SPAM1
16552,SPANXA2-OT1
16553,SPANXB1
16554,SPANXC
16555,SPANXD
16556,SPANXN1
16557,SPANXN2
16558,SPANXN3
16559,SPANXN4
16560,SPANXN5
16561,SPARC
16562,SPARCL1
16563,SPART
16564,SPART-AS1
16565,SPAST
16566,SPATA1
16567,SPATA12
16568,SPATA13
16569,SPATA16
16570,SPATA17
16571,SPATA18
16572,SPATA19
16573,SPATA2
16574,SPATA20
16575,SPATA21
16576,SPATA22
16577,SPATA24
16578,SPATA25
16579,SPATA2L
16580,SPATA3
16581,SPATA3-AS1
16582,SPATA31C2
16583,SPATA31D1
16584,SPATA31D3
16585,SPATA31E1
16586,SPATA32
16587,SPATA33
16588,SPATA4
16589,SPATA42
16590,SPATA45
16591,SPATA46
16592,SPATA5
16593,SPATA5L1
16594,SPATA6
16595,SPATA6L
16596,SPATA7
16597,SPATA8
16598,SPATA8-AS1
16599,SPATA9
16600,SPATC1
16601,SPATC1L
16602,SPATS1
16603,SPATS2
16604,SPATS2L
16605,SPC24
16606,SPC25
16607,SPCS1
16608,SPCS2
16609,SPCS3
16610,SPDEF
16611,SPDL1
16612,SPDYA
16613,SPDYC
16614,SPDYE1
16615,SPDYE3
16616,SPDYE4
16617,SPDYE5
16618,SPDYE7P
16619,SPECC1
16620,SPECC1L
16621,SPEF1
16622,SPEF2
16623,SPEG
16624,SPEM1
16625,SPEM2
16626,SPEN
16627,SPERT
16628,SPESP1
16629,SPG11
16630,SPG21
16631,SPG7
16632,SPHK1
16633,SPHK2
16634,SPHKAP
16635,SPI1
16636,SPIB
16637,SPIC
16638,SPICE1
16639,SPIDR
16640,SPIN1
16641,SPIN2B
16642,SPIN3
16643,SPIN4
16644,SPINK1
16645,SPINK13
16646,SPINK14
16647,SPINK2
16648,SPINK4
16649,SPINK5
16650,SPINK6
16651,SPINK7
16652,SPINK8
16653,SPINK9
16654,SPINT1
16655,SPINT1-AS1
16656,SPINT2
16657,SPINT3
16658,SPINT4
16659,SPIRE1
16660,SPIRE2
16661,SPN
16662,SPNS1
16663,SPNS2
16664,SPNS3
16665,SPO11
16666,SPOCD1
16667,SPOCK1
16668,SPOCK2
16669,SPOCK3
16670,SPON1
16671,SPON2
16672,SPOP
16673,SPOPL
16674,SPOUT1
16675,SPP1
16676,SPP2
16677,SPPL2A
16678,SPPL2B
16679,SPPL2C
16680,SPPL3
16681,SPR
16682,SPRED1
16683,SPRED2
16684,SPRED3
16685,SPRN
16686,SPRR1A
16687,SPRR1B
16688,SPRR2B
16689,SPRR2C
16690,SPRR2D
16691,SPRR2E
16692,SPRR2G
16693,SPRR3
16694,SPRR4
16695,SPRTN
16696,SPRY1
16697,SPRY2
16698,SPRY3
16699,SPRY4
16700,SPRYD3
16701,SPRYD4
16702,SPRYD7
16703,SPSB1
16704,SPSB2
16705,SPSB3
16706,SPSB4
16707,SPTA1
16708,SPTAN1
16709,SPTB
16710,SPTBN1
16711,SPTBN2
16712,SPTBN4
16713,SPTBN5
16714,SPTLC1
16715,SPTLC2
16716,SPTLC3
16717,SPTSSA
16718,SPTSSB
16719,SPTY2D1
16720,SPTY2D1OS
16721,SPX
16722,SPZ1
16723,SQLE
16724,SQOR
16725,SQSTM1
16726,SRA1
16727,SRARP
16728,SRBD1
16729,SRC
16730,SRCAP
16731,SRCIN1
16732,SRD5A1
16733,SRD5A2
16734,SRD5A3
16735,SRD5A3-AS1
16736,SREBF1
16737,SREBF2
16738,SREK1
16739,SREK1IP1
16740,SRF
16741,SRFBP1
16742,SRGAP1
16743,SRGAP2
16744,SRGAP2B
16745,SRGAP3
16746,SRGAP3-AS4
16747,SRGN
16748,SRI
16749,SRL
16750,SRM
16751,SRMS
16752,SRP14
16753,SRP14-AS1
16754,SRP19
16755,SRP54
16756,SRP68
16757,SRP72
16758,SRP9
16759,SRPK1
16760,SRPK2
16761,SRPK3
16762,SRPRA
16763,SRPRB
16764,SRPX
16765,SRPX2
16766,SRR
16767,SRRD
16768,SRRM1
16769,SRRM2
16770,SRRM3
16771,SRRM4
16772,SRRM5
16773,SRRT
16774,SRSF1
16775,SRSF10
16776,SRSF11
16777,SRSF12
16778,SRSF2
16779,SRSF3
16780,SRSF4
16781,SRSF5
16782,SRSF6
16783,SRSF7
16784,SRSF8
16785,SRSF9
16786,SRXN1
16787,SRY
16788,SS18
16789,SS18L1
16790,SS18L2
16791,SSB
16792,SSBP1
16793,SSBP2
16794,SSBP3
16795,SSBP4
16796,SSC4D
16797,SSC5D
16798,SSFA2
16799,SSH1
16800,SSH2
16801,SSH3
16802,SSMEM1
16803,SSNA1
16804,SSPN
16805,SSPO
16806,SSR1
16807,SSR2
16808,SSR3
16809,SSR4
16810,SSR4P1
16811,SSRP1
16812,SSSCA1
16813,SSSCA1-AS1
16814,SST
16815,SSTR1
16816,SSTR2
16817,SSTR3
16818,SSTR4
16819,SSTR5
16820,SSTR5-AS1
16821,SSU72
16822,SSUH2
16823,SSX1
16824,SSX2IP
16825,SSX3
16826,SSX5
16827,SSX7
16828,SSX8
16829,ST13
16830,ST13P4
16831,ST14
16832,ST18
16833,ST20
16834,ST20-AS1
16835,ST3GAL1
16836,ST3GAL2
16837,ST3GAL3
16838,ST3GAL4
16839,ST3GAL5
16840,ST3GAL6
16841,ST3GAL6-AS1
16842,ST5
16843,ST6GAL1
16844,ST6GAL2
16845,ST6GALNAC1
16846,ST6GALNAC2
16847,ST6GALNAC3
16848,ST6GALNAC4
16849,ST6GALNAC5
16850,ST6GALNAC6
16851,ST7
16852,ST7-AS1
16853,ST7-OT3
16854,ST7L
16855,ST8SIA1
16856,ST8SIA2
16857,ST8SIA3
16858,ST8SIA4
16859,ST8SIA5
16860,ST8SIA6
16861,ST8SIA6-AS1
16862,STAB1
16863,STAB2
16864,STAC
16865,STAC2
16866,STAC3
16867,STAG1
16868,STAG2
16869,STAG3
16870,STAG3L2
16871,STAG3L4
16872,STAG3L5P
16873,STAM
16874,STAM2
16875,STAMBP
16876,STAMBPL1
16877,STAP1
16878,STAP2
16879,STAR
16880,STARD10
16881,STARD13
16882,STARD13-AS
16883,STARD3
16884,STARD3NL
16885,STARD4
16886,STARD5
16887,STARD6
16888,STARD7
16889,STARD7-AS1
16890,STARD8
16891,STARD9
16892,STAT1
16893,STAT2
16894,STAT3
16895,STAT4
16896,STAT5A
16897,STAT5B
16898,STAT6
16899,STATH
16900,STAU1
16901,STAU2
16902,STBD1
16903,STC1
16904,STC2
16905,STEAP1
16906,STEAP1B
16907,STEAP2
16908,STEAP3
16909,STEAP4
16910,STH
16911,STIL
16912,STIM1
16913,STIM2
16914,STIP1
16915,STK10
16916,STK11
16917,STK11IP
16918,STK16
16919,STK17A
16920,STK17B
16921,STK19
16922,STK24
16923,STK24-AS1
16924,STK25
16925,STK26
16926,STK3
16927,STK31
16928,STK32A
16929,STK32B
16930,STK32C
16931,STK33
16932,STK35
16933,STK36
16934,STK38
16935,STK38L
16936,STK39
16937,STK4
